Perioden	CBScode	Crimes	CrimeType
2014JJ00	GM0944	39	HIC: High Impact Crime - total
2015JJ00	GM0944	43	HIC: High Impact Crime - total
2016JJ00	GM0944	52	HIC: High Impact Crime - total
2014JJ00	GM0424	52	HIC: High Impact Crime - total
2015JJ00	GM0424	37	HIC: High Impact Crime - total
2016JJ00	GM0424		HIC: High Impact Crime - total
2014JJ00	GM0425	134	HIC: High Impact Crime - total
2015JJ00	GM0425	145	HIC: High Impact Crime - total
2016JJ00	GM0425		HIC: High Impact Crime - total
2014JJ00	GM1740	123	HIC: High Impact Crime - total
2015JJ00	GM1740	109	HIC: High Impact Crime - total
2016JJ00	GM1740	114	HIC: High Impact Crime - total
2014JJ00	GM0643		HIC: High Impact Crime - total
2015JJ00	GM0643		HIC: High Impact Crime - total
2016JJ00	GM0643		HIC: High Impact Crime - total
2014JJ00	GM0946	93	HIC: High Impact Crime - total
2015JJ00	GM0946	90	HIC: High Impact Crime - total
2016JJ00	GM0946	77	HIC: High Impact Crime - total
2014JJ00	GM0304	82	HIC: High Impact Crime - total
2015JJ00	GM0304	105	HIC: High Impact Crime - total
2016JJ00	GM0304	65	HIC: High Impact Crime - total
2014JJ00	GM0356	576	HIC: High Impact Crime - total
2015JJ00	GM0356	578	HIC: High Impact Crime - total
2016JJ00	GM0356	565	HIC: High Impact Crime - total
2014JJ00	GM0569	132	HIC: High Impact Crime - total
2015JJ00	GM0569	124	HIC: High Impact Crime - total
2016JJ00	GM0569	99	HIC: High Impact Crime - total
2014JJ00	GM0267	267	HIC: High Impact Crime - total
2015JJ00	GM0267	206	HIC: High Impact Crime - total
2016JJ00	GM0267	269	HIC: High Impact Crime - total
2014JJ00	GM0268	2119	HIC: High Impact Crime - total
2015JJ00	GM0268	1867	HIC: High Impact Crime - total
2016JJ00	GM0268	1874	HIC: High Impact Crime - total
2014JJ00	GM1930	934	HIC: High Impact Crime - total
2015JJ00	GM1930	961	HIC: High Impact Crime - total
2016JJ00	GM1930	909	HIC: High Impact Crime - total
2014JJ00	GM1695	72	HIC: High Impact Crime - total
2015JJ00	GM1695	56	HIC: High Impact Crime - total
2016JJ00	GM1695	85	HIC: High Impact Crime - total
2014JJ00	GM1699	225	HIC: High Impact Crime - total
2015JJ00	GM1699	191	HIC: High Impact Crime - total
2016JJ00	GM1699	151	HIC: High Impact Crime - total
2014JJ00	GM0171	289	HIC: High Impact Crime - total
2015JJ00	GM0171	249	HIC: High Impact Crime - total
2016JJ00	GM0171	295	HIC: High Impact Crime - total
2014JJ00	GM0575	201	HIC: High Impact Crime - total
2015JJ00	GM0575	184	HIC: High Impact Crime - total
2016JJ00	GM0575	208	HIC: High Impact Crime - total
2014JJ00	GM0576	123	HIC: High Impact Crime - total
2015JJ00	GM0576	104	HIC: High Impact Crime - total
2016JJ00	GM0576	78	HIC: High Impact Crime - total
2014JJ00	GM0820	143	HIC: High Impact Crime - total
2015JJ00	GM0820	134	HIC: High Impact Crime - total
2016JJ00	GM0820	99	HIC: High Impact Crime - total
2014JJ00	GM0302	153	HIC: High Impact Crime - total
2015JJ00	GM0302	169	HIC: High Impact Crime - total
2016JJ00	GM0302	115	HIC: High Impact Crime - total
2014JJ00	GM0951	108	HIC: High Impact Crime - total
2015JJ00	GM0951	103	HIC: High Impact Crime - total
2016JJ00	GM0951	99	HIC: High Impact Crime - total
2014JJ00	GM0579	145	HIC: High Impact Crime - total
2015JJ00	GM0579	151	HIC: High Impact Crime - total
2016JJ00	GM0579	107	HIC: High Impact Crime - total
2014JJ00	GM0823	89	HIC: High Impact Crime - total
2015JJ00	GM0823	115	HIC: High Impact Crime - total
2016JJ00	GM0823	79	HIC: High Impact Crime - total
2014JJ00	GM0824	191	HIC: High Impact Crime - total
2015JJ00	GM0824	213	HIC: High Impact Crime - total
2016JJ00	GM0824	197	HIC: High Impact Crime - total
2014JJ00	GM1895	339	HIC: High Impact Crime - total
2015JJ00	GM1895	320	HIC: High Impact Crime - total
2016JJ00	GM1895	317	HIC: High Impact Crime - total
2014JJ00	GM0269	115	HIC: High Impact Crime - total
2015JJ00	GM0269	101	HIC: High Impact Crime - total
2016JJ00	GM0269	84	HIC: High Impact Crime - total
2014JJ00	GM0173	194	HIC: High Impact Crime - total
2015JJ00	GM0173	213	HIC: High Impact Crime - total
2016JJ00	GM0173	116	HIC: High Impact Crime - total
2014JJ00	GM1773	106	HIC: High Impact Crime - total
2015JJ00	GM1773	65	HIC: High Impact Crime - total
2016JJ00	GM1773	64	HIC: High Impact Crime - total
2014JJ00	GM0175	132	HIC: High Impact Crime - total
2015JJ00	GM0175	115	HIC: High Impact Crime - total
2016JJ00	GM0175	99	HIC: High Impact Crime - total
2014JJ00	GM0881	95	HIC: High Impact Crime - total
2015JJ00	GM0881	66	HIC: High Impact Crime - total
2016JJ00	GM0881	49	HIC: High Impact Crime - total
2014JJ00	GM1586	137	HIC: High Impact Crime - total
2015JJ00	GM1586	134	HIC: High Impact Crime - total
2016JJ00	GM1586	143	HIC: High Impact Crime - total
2014JJ00	GM0826	488	HIC: High Impact Crime - total
2015JJ00	GM0826	431	HIC: High Impact Crime - total
2016JJ00	GM0826	408	HIC: High Impact Crime - total
2014JJ00	GM0085	108	HIC: High Impact Crime - total
2015JJ00	GM0085	128	HIC: High Impact Crime - total
2016JJ00	GM0085	137	HIC: High Impact Crime - total
2014JJ00	GM0431	54	HIC: High Impact Crime - total
2015JJ00	GM0431	59	HIC: High Impact Crime - total
2016JJ00	GM0431	84	HIC: High Impact Crime - total
2014JJ00	GM0432	76	HIC: High Impact Crime - total
2015JJ00	GM0432	76	HIC: High Impact Crime - total
2016JJ00	GM0432	64	HIC: High Impact Crime - total
2014JJ00	GM0086	133	HIC: High Impact Crime - total
2015JJ00	GM0086	104	HIC: High Impact Crime - total
2016JJ00	GM0086	143	HIC: High Impact Crime - total
2014JJ00	GM0828	766	HIC: High Impact Crime - total
2015JJ00	GM0828	608	HIC: High Impact Crime - total
2016JJ00	GM0828	693	HIC: High Impact Crime - total
2014JJ00	GM0584	90	HIC: High Impact Crime - total
2015JJ00	GM0584	82	HIC: High Impact Crime - total
2016JJ00	GM0584	75	HIC: High Impact Crime - total
2014JJ00	GM1509	192	HIC: High Impact Crime - total
2015JJ00	GM1509	175	HIC: High Impact Crime - total
2016JJ00	GM1509	178	HIC: High Impact Crime - total
2014JJ00	GM0437	146	HIC: High Impact Crime - total
2015JJ00	GM0437	158	HIC: High Impact Crime - total
2016JJ00	GM0437	119	HIC: High Impact Crime - total
2014JJ00	GM0644		HIC: High Impact Crime - total
2015JJ00	GM0644		HIC: High Impact Crime - total
2016JJ00	GM0644		HIC: High Impact Crime - total
2014JJ00	GM0589	55	HIC: High Impact Crime - total
2015JJ00	GM0589	59	HIC: High Impact Crime - total
2016JJ00	GM0589	25	HIC: High Impact Crime - total
2014JJ00	GM1734	255	HIC: High Impact Crime - total
2015JJ00	GM1734	234	HIC: High Impact Crime - total
2016JJ00	GM1734	268	HIC: High Impact Crime - total
2014JJ00	GM0590	178	HIC: High Impact Crime - total
2015JJ00	GM0590	203	HIC: High Impact Crime - total
2016JJ00	GM0590	140	HIC: High Impact Crime - total
2014JJ00	GM1894	233	HIC: High Impact Crime - total
2015JJ00	GM1894	248	HIC: High Impact Crime - total
2016JJ00	GM1894	201	HIC: High Impact Crime - total
2014JJ00	GM0765	114	HIC: High Impact Crime - total
2015JJ00	GM0765	110	HIC: High Impact Crime - total
2016JJ00	GM0765	117	HIC: High Impact Crime - total
2014JJ00	GM1926	326	HIC: High Impact Crime - total
2015JJ00	GM1926	349	HIC: High Impact Crime - total
2016JJ00	GM1926	294	HIC: High Impact Crime - total
2014JJ00	GM0439	789	HIC: High Impact Crime - total
2015JJ00	GM0439	781	HIC: High Impact Crime - total
2016JJ00	GM0439	610	HIC: High Impact Crime - total
2014JJ00	GM0273	198	HIC: High Impact Crime - total
2015JJ00	GM0273	153	HIC: High Impact Crime - total
2016JJ00	GM0273	141	HIC: High Impact Crime - total
2014JJ00	GM0177	169	HIC: High Impact Crime - total
2015JJ00	GM0177	113	HIC: High Impact Crime - total
2016JJ00	GM0177	135	HIC: High Impact Crime - total
2014JJ00	GM0703	114	HIC: High Impact Crime - total
2015JJ00	GM0703	106	HIC: High Impact Crime - total
2016JJ00	GM0703	98	HIC: High Impact Crime - total
2014JJ00	GM0274	307	HIC: High Impact Crime - total
2015JJ00	GM0274	274	HIC: High Impact Crime - total
2016JJ00	GM0274	276	HIC: High Impact Crime - total
2014JJ00	GM0339	37	HIC: High Impact Crime - total
2015JJ00	GM0339	33	HIC: High Impact Crime - total
2016JJ00	GM0339	17	HIC: High Impact Crime - total
2014JJ00	GM1667	70	HIC: High Impact Crime - total
2015JJ00	GM1667	92	HIC: High Impact Crime - total
2016JJ00	GM1667	70	HIC: High Impact Crime - total
2014JJ00	GM0275	378	HIC: High Impact Crime - total
2015JJ00	GM0275	389	HIC: High Impact Crime - total
2016JJ00	GM0275	382	HIC: High Impact Crime - total
2014JJ00	GM0340	115	HIC: High Impact Crime - total
2015JJ00	GM0340	105	HIC: High Impact Crime - total
2016JJ00	GM0340	106	HIC: High Impact Crime - total
2014JJ00	GM0597	304	HIC: High Impact Crime - total
2015JJ00	GM0597	239	HIC: High Impact Crime - total
2016JJ00	GM0597	304	HIC: High Impact Crime - total
2014JJ00	GM0196	49	HIC: High Impact Crime - total
2015JJ00	GM0196	70	HIC: High Impact Crime - total
2016JJ00	GM0196	32	HIC: High Impact Crime - total
2014JJ00	GM1672		HIC: High Impact Crime - total
2015JJ00	GM1672		HIC: High Impact Crime - total
2016JJ00	GM1672		HIC: High Impact Crime - total
2014JJ00	GM1742	186	HIC: High Impact Crime - total
2015JJ00	GM1742	124	HIC: High Impact Crime - total
2016JJ00	GM1742	121	HIC: High Impact Crime - total
2014JJ00	GM0603	544	HIC: High Impact Crime - total
2015JJ00	GM0603	470	HIC: High Impact Crime - total
2016JJ00	GM0603	483	HIC: High Impact Crime - total
2014JJ00	GM1669	170	HIC: High Impact Crime - total
2015JJ00	GM1669	175	HIC: High Impact Crime - total
2016JJ00	GM1669	140	HIC: High Impact Crime - total
2014JJ00	GM0957	669	HIC: High Impact Crime - total
2015JJ00	GM0957	605	HIC: High Impact Crime - total
2016JJ00	GM0957	604	HIC: High Impact Crime - total
2014JJ00	GM0736	268	HIC: High Impact Crime - total
2015JJ00	GM0736	292	HIC: High Impact Crime - total
2016JJ00	GM0736	259	HIC: High Impact Crime - total
2014JJ00	GM1674	817	HIC: High Impact Crime - total
2015JJ00	GM1674	917	HIC: High Impact Crime - total
2016JJ00	GM1674	746	HIC: High Impact Crime - total
2014JJ00	GM0599	10750	HIC: High Impact Crime - total
2015JJ00	GM0599	9722	HIC: High Impact Crime - total
2016JJ00	GM0599	9142	HIC: High Impact Crime - total
2014JJ00	GM0277	15	HIC: High Impact Crime - total
2015JJ00	GM0277	10	HIC: High Impact Crime - total
2016JJ00	GM0277	14	HIC: High Impact Crime - total
2014JJ00	GM0840	173	HIC: High Impact Crime - total
2015JJ00	GM0840	129	HIC: High Impact Crime - total
2016JJ00	GM0840	131	HIC: High Impact Crime - total
2014JJ00	GM0441	333	HIC: High Impact Crime - total
2015JJ00	GM0441	388	HIC: High Impact Crime - total
2016JJ00	GM0441	287	HIC: High Impact Crime - total
2014JJ00	GM0458		HIC: High Impact Crime - total
2015JJ00	GM0458		HIC: High Impact Crime - total
2016JJ00	GM0458		HIC: High Impact Crime - total
2014JJ00	GM0279	35	HIC: High Impact Crime - total
2015JJ00	GM0279	55	HIC: High Impact Crime - total
2016JJ00	GM0279	34	HIC: High Impact Crime - total
2014JJ00	GM0606	900	HIC: High Impact Crime - total
2015JJ00	GM0606	907	HIC: High Impact Crime - total
2016JJ00	GM0606	918	HIC: High Impact Crime - total
2014JJ00	GM0088	2	HIC: High Impact Crime - total
2015JJ00	GM0088	6	HIC: High Impact Crime - total
2016JJ00	GM0088	0	HIC: High Impact Crime - total
2014JJ00	GM0844	145	HIC: High Impact Crime - total
2015JJ00	GM0844	134	HIC: High Impact Crime - total
2016JJ00	GM0844	124	HIC: High Impact Crime - total
2014JJ00	GM0962	100	HIC: High Impact Crime - total
2015JJ00	GM0962	116	HIC: High Impact Crime - total
2016JJ00	GM0962	76	HIC: High Impact Crime - total
2014JJ00	GM0608		HIC: High Impact Crime - total
2015JJ00	GM0608		HIC: High Impact Crime - total
2016JJ00	GM0608		HIC: High Impact Crime - total
2014JJ00	GM1676	269	HIC: High Impact Crime - total
2015JJ00	GM1676	231	HIC: High Impact Crime - total
2016JJ00	GM1676	206	HIC: High Impact Crime - total
2014JJ00	GM0965	73	HIC: High Impact Crime - total
2015JJ00	GM0965	76	HIC: High Impact Crime - total
2016JJ00	GM0965	52	HIC: High Impact Crime - total
2014JJ00	GM1702	48	HIC: High Impact Crime - total
2015JJ00	GM1702	45	HIC: High Impact Crime - total
2016JJ00	GM1702	25	HIC: High Impact Crime - total
2014JJ00	GM0845	156	HIC: High Impact Crime - total
2015JJ00	GM0845	170	HIC: High Impact Crime - total
2016JJ00	GM0845	113	HIC: High Impact Crime - total
2014JJ00	GM0846	124	HIC: High Impact Crime - total
2015JJ00	GM0846	73	HIC: High Impact Crime - total
2016JJ00	GM0846	69	HIC: High Impact Crime - total
2014JJ00	GM1883	1401	HIC: High Impact Crime - total
2015JJ00	GM1883	1352	HIC: High Impact Crime - total
2016JJ00	GM1883	1060	HIC: High Impact Crime - total
2014JJ00	GM0051		HIC: High Impact Crime - total
2015JJ00	GM0051		HIC: High Impact Crime - total
2016JJ00	GM0051		HIC: High Impact Crime - total
2014JJ00	GM0610	138	HIC: High Impact Crime - total
2015JJ00	GM0610	89	HIC: High Impact Crime - total
2016JJ00	GM0610	97	HIC: High Impact Crime - total
2014JJ00	GM0040	76	HIC: High Impact Crime - total
2015JJ00	GM0040	61	HIC: High Impact Crime - total
2016JJ00	GM0040	70	HIC: High Impact Crime - total
2014JJ00	GM1714	142	HIC: High Impact Crime - total
2015JJ00	GM1714	122	HIC: High Impact Crime - total
2016JJ00	GM1714	121	HIC: High Impact Crime - total
2014JJ00	GM0090	437	HIC: High Impact Crime - total
2015JJ00	GM0090	393	HIC: High Impact Crime - total
2016JJ00	GM0090	316	HIC: High Impact Crime - total
2014JJ00	GM0342	482	HIC: High Impact Crime - total
2015JJ00	GM0342	407	HIC: High Impact Crime - total
2016JJ00	GM0342	412	HIC: High Impact Crime - total
2014JJ00	GM0847	114	HIC: High Impact Crime - total
2015JJ00	GM0847	118	HIC: High Impact Crime - total
2016JJ00	GM0847	88	HIC: High Impact Crime - total
2014JJ00	GM0848	101	HIC: High Impact Crime - total
2015JJ00	GM0848	106	HIC: High Impact Crime - total
2016JJ00	GM0848	48	HIC: High Impact Crime - total
2014JJ00	GM0612		HIC: High Impact Crime - total
2015JJ00	GM0612		HIC: High Impact Crime - total
2016JJ00	GM0612		HIC: High Impact Crime - total
2014JJ00	GM0037	234	HIC: High Impact Crime - total
2015JJ00	GM0037	222	HIC: High Impact Crime - total
2016JJ00	GM0037	209	HIC: High Impact Crime - total
2014JJ00	GM0180	83	HIC: High Impact Crime - total
2015JJ00	GM0180	70	HIC: High Impact Crime - total
2016JJ00	GM0180	48	HIC: High Impact Crime - total
2014JJ00	GM0532	160	HIC: High Impact Crime - total
2015JJ00	GM0532	121	HIC: High Impact Crime - total
2016JJ00	GM0532	122	HIC: High Impact Crime - total
2014JJ00	GM0851	159	HIC: High Impact Crime - total
2015JJ00	GM0851	139	HIC: High Impact Crime - total
2016JJ00	GM0851	133	HIC: High Impact Crime - total
2014JJ00	GM1708	255	HIC: High Impact Crime - total
2015JJ00	GM1708	295	HIC: High Impact Crime - total
2016JJ00	GM1708	290	HIC: High Impact Crime - total
2014JJ00	GM0971	206	HIC: High Impact Crime - total
2015JJ00	GM0971	210	HIC: High Impact Crime - total
2016JJ00	GM0971	184	HIC: High Impact Crime - total
2014JJ00	GM1904	408	HIC: High Impact Crime - total
2015JJ00	GM1904	392	HIC: High Impact Crime - total
2016JJ00	GM1904	381	HIC: High Impact Crime - total
2014JJ00	GM0617	33	HIC: High Impact Crime - total
2015JJ00	GM0617	30	HIC: High Impact Crime - total
2016JJ00	GM0617	34	HIC: High Impact Crime - total
2014JJ00	GM1900	540	HIC: High Impact Crime - total
2015JJ00	GM1900	422	HIC: High Impact Crime - total
2016JJ00	GM1900	491	HIC: High Impact Crime - total
2014JJ00	GM0715	422	HIC: High Impact Crime - total
2015JJ00	GM0715	389	HIC: High Impact Crime - total
2016JJ00	GM0715	431	HIC: High Impact Crime - total
2014JJ00	GM0093	24	HIC: High Impact Crime - total
2015JJ00	GM0093	17	HIC: High Impact Crime - total
2016JJ00	GM0093	21	HIC: High Impact Crime - total
2014JJ00	GM0448	82	HIC: High Impact Crime - total
2015JJ00	GM0448	79	HIC: High Impact Crime - total
2016JJ00	GM0448	78	HIC: High Impact Crime - total
2014JJ00	GM1525	194	HIC: High Impact Crime - total
2015JJ00	GM1525	204	HIC: High Impact Crime - total
2016JJ00	GM1525	170	HIC: High Impact Crime - total
2014JJ00	GM0716	110	HIC: High Impact Crime - total
2015JJ00	GM0716	104	HIC: High Impact Crime - total
2016JJ00	GM0716	109	HIC: High Impact Crime - total
2014JJ00	GM0281	506	HIC: High Impact Crime - total
2015JJ00	GM0281	474	HIC: High Impact Crime - total
2016JJ00	GM0281	478	HIC: High Impact Crime - total
2014JJ00	GM0855	2904	HIC: High Impact Crime - total
2015JJ00	GM0855	2704	HIC: High Impact Crime - total
2016JJ00	GM0855	2357	HIC: High Impact Crime - total
2014JJ00	GM0183	73	HIC: High Impact Crime - total
2015JJ00	GM0183	60	HIC: High Impact Crime - total
2016JJ00	GM0183	49	HIC: High Impact Crime - total
2014JJ00	GM1700	130	HIC: High Impact Crime - total
2015JJ00	GM1700	142	HIC: High Impact Crime - total
2016JJ00	GM1700	118	HIC: High Impact Crime - total
2014JJ00	GM1730	189	HIC: High Impact Crime - total
2015JJ00	GM1730	181	HIC: High Impact Crime - total
2016JJ00	GM1730	161	HIC: High Impact Crime - total
2014JJ00	GM0737	162	HIC: High Impact Crime - total
2015JJ00	GM0737	143	HIC: High Impact Crime - total
2016JJ00	GM0737	126	HIC: High Impact Crime - total
2014JJ00	GM0282		HIC: High Impact Crime - total
2015JJ00	GM0282		HIC: High Impact Crime - total
2016JJ00	GM0282		HIC: High Impact Crime - total
2014JJ00	GM0856	249	HIC: High Impact Crime - total
2015JJ00	GM0856	317	HIC: High Impact Crime - total
2016JJ00	GM0856	261	HIC: High Impact Crime - total
2014JJ00	GM0450	92	HIC: High Impact Crime - total
2015JJ00	GM0450	101	HIC: High Impact Crime - total
2016JJ00	GM0450	65	HIC: High Impact Crime - total
2014JJ00	GM0451	196	HIC: High Impact Crime - total
2015JJ00	GM0451	198	HIC: High Impact Crime - total
2016JJ00	GM0451	190	HIC: High Impact Crime - total
2014JJ00	GM0184	80	HIC: High Impact Crime - total
2015JJ00	GM0184	57	HIC: High Impact Crime - total
2016JJ00	GM0184	51	HIC: High Impact Crime - total
2014JJ00	GM0344	4322	HIC: High Impact Crime - total
2015JJ00	GM0344	3747	HIC: High Impact Crime - total
2016JJ00	GM0344	3633	HIC: High Impact Crime - total
2014JJ00	GM1581	446	HIC: High Impact Crime - total
2015JJ00	GM1581	298	HIC: High Impact Crime - total
2016JJ00	GM1581	376	HIC: High Impact Crime - total
2014JJ00	GM0981	84	HIC: High Impact Crime - total
2015JJ00	GM0981	76	HIC: High Impact Crime - total
2016JJ00	GM0981	60	HIC: High Impact Crime - total
2014JJ00	GM0994	191	HIC: High Impact Crime - total
2015JJ00	GM0994	147	HIC: High Impact Crime - total
2016JJ00	GM0994	108	HIC: High Impact Crime - total
2014JJ00	GM0858	234	HIC: High Impact Crime - total
2015JJ00	GM0858	256	HIC: High Impact Crime - total
2016JJ00	GM0858	205	HIC: High Impact Crime - total
2014JJ00	GM0047	285	HIC: High Impact Crime - total
2015JJ00	GM0047	220	HIC: High Impact Crime - total
2016JJ00	GM0047	253	HIC: High Impact Crime - total
2014JJ00	GM0345	491	HIC: High Impact Crime - total
2015JJ00	GM0345	524	HIC: High Impact Crime - total
2016JJ00	GM0345	497	HIC: High Impact Crime - total
2014JJ00	GM0717	137	HIC: High Impact Crime - total
2015JJ00	GM0717	137	HIC: High Impact Crime - total
2016JJ00	GM0717	121	HIC: High Impact Crime - total
2014JJ00	GM0860	195	HIC: High Impact Crime - total
2015JJ00	GM0860	220	HIC: High Impact Crime - total
2016JJ00	GM0860	231	HIC: High Impact Crime - total
2014JJ00	GM0861	304	HIC: High Impact Crime - total
