Perioden;Crimes;Municipality;CrimeType
2016JJ00;3;Haaren;Undermining public order
2014JJ00;103;Haarlem;Undermining public order
2015JJ00;84;Haarlem;Undermining public order
2016JJ00;111;Haarlem;Undermining public order
2014JJ00;1;Haarlemmerliede en Spaarnwoude;Undermining public order
2015JJ00;0;Haarlemmerliede en Spaarnwoude;Undermining public order
2016JJ00;0;Haarlemmerliede en Spaarnwoude;Undermining public order
2014JJ00;24;Haarlemmermeer;Undermining public order
2015JJ00;21;Haarlemmermeer;Undermining public order
2016JJ00;18;Haarlemmermeer;Undermining public order
2014JJ00;3;Halderberge;Undermining public order
2015JJ00;3;Halderberge;Undermining public order
2016JJ00;2;Halderberge;Undermining public order
2014JJ00;2;Hardenberg;Undermining public order
2015JJ00;4;Hardenberg;Undermining public order
2016JJ00;5;Hardenberg;Undermining public order
2014JJ00;7;Harderwijk;Undermining public order
2015JJ00;8;Harderwijk;Undermining public order
2016JJ00;6;Harderwijk;Undermining public order
2014JJ00;3;Hardinxveld-Giessendam;Undermining public order
2015JJ00;0;Hardinxveld-Giessendam;Undermining public order
2016JJ00;3;Hardinxveld-Giessendam;Undermining public order
2014JJ00;0;Haren;Undermining public order
2015JJ00;2;Haren;Undermining public order
2016JJ00;1;Haren;Undermining public order
2014JJ00;3;Harlingen;Undermining public order
2015JJ00;2;Harlingen;Undermining public order
2016JJ00;2;Harlingen;Undermining public order
2014JJ00;0;Hattem;Undermining public order
2015JJ00;0;Hattem;Undermining public order
2016JJ00;1;Hattem;Undermining public order
2014JJ00;7;Heemskerk;Undermining public order
2015JJ00;7;Heemskerk;Undermining public order
2016JJ00;3;Heemskerk;Undermining public order
2014JJ00;3;Heemstede;Undermining public order
2015JJ00;1;Heemstede;Undermining public order
2016JJ00;2;Heemstede;Undermining public order
2014JJ00;0;Heerde;Undermining public order
2015JJ00;2;Heerde;Undermining public order
2016JJ00;1;Heerde;Undermining public order
2014JJ00;4;Heerenveen;Undermining public order
2015JJ00;9;Heerenveen;Undermining public order
2016JJ00;9;Heerenveen;Undermining public order
2014JJ00;9;Heerhugowaard;Undermining public order
2015JJ00;5;Heerhugowaard;Undermining public order
2016JJ00;4;Heerhugowaard;Undermining public order
2014JJ00;37;Heerlen;Undermining public order
2015JJ00;36;Heerlen;Undermining public order
2016JJ00;36;Heerlen;Undermining public order
2014JJ00;2;Heeze-Leende;Undermining public order
2015JJ00;1;Heeze-Leende;Undermining public order
2016JJ00;0;Heeze-Leende;Undermining public order
2014JJ00;2;Heiloo;Undermining public order
2015JJ00;0;Heiloo;Undermining public order
2016JJ00;1;Heiloo;Undermining public order
2014JJ00;22;Den Helder;Undermining public order
2015JJ00;21;Den Helder;Undermining public order
2016JJ00;42;Den Helder;Undermining public order
2014JJ00;1;Hellendoorn;Undermining public order
2015JJ00;1;Hellendoorn;Undermining public order
2016JJ00;0;Hellendoorn;Undermining public order
2014JJ00;7;Hellevoetsluis;Undermining public order
2015JJ00;7;Hellevoetsluis;Undermining public order
2016JJ00;3;Hellevoetsluis;Undermining public order
2014JJ00;31;Helmond;Undermining public order
2015JJ00;24;Helmond;Undermining public order
2016JJ00;34;Helmond;Undermining public order
2014JJ00;4;Hendrik-Ido-Ambacht;Undermining public order
2015JJ00;2;Hendrik-Ido-Ambacht;Undermining public order
2016JJ00;0;Hendrik-Ido-Ambacht;Undermining public order
2014JJ00;29;Hengelo (O.);Undermining public order
2015JJ00;21;Hengelo (O.);Undermining public order
2016JJ00;14;Hengelo (O.);Undermining public order
2014JJ00;65;s-Hertogenbosch;Undermining public order
2015JJ00;79;s-Hertogenbosch;Undermining public order
2016JJ00;85;s-Hertogenbosch;Undermining public order
2014JJ00;1;Heumen;Undermining public order
2015JJ00;1;Heumen;Undermining public order
2016JJ00;5;Heumen;Undermining public order
2014JJ00;2;Heusden;Undermining public order
2015JJ00;5;Heusden;Undermining public order
2016JJ00;2;Heusden;Undermining public order
2014JJ00;1;Hillegom;Undermining public order
2015JJ00;4;Hillegom;Undermining public order
2016JJ00;4;Hillegom;Undermining public order
2014JJ00;5;Hilvarenbeek;Undermining public order
2015JJ00;4;Hilvarenbeek;Undermining public order
2016JJ00;3;Hilvarenbeek;Undermining public order
2014JJ00;34;Hilversum;Undermining public order
2015JJ00;21;Hilversum;Undermining public order
2016JJ00;20;Hilversum;Undermining public order
2014JJ00;2;Hof van Twente;Undermining public order
2015JJ00;6;Hof van Twente;Undermining public order
2016JJ00;3;Hof van Twente;Undermining public order
2014JJ00;7;Hollands Kroon;Undermining public order
2015JJ00;4;Hollands Kroon;Undermining public order
2016JJ00;3;Hollands Kroon;Undermining public order
2014JJ00;10;Hoogeveen;Undermining public order
2015JJ00;5;Hoogeveen;Undermining public order
2016JJ00;8;Hoogeveen;Undermining public order
2014JJ00;4;Hoogezand-Sappemeer;Undermining public order
2015JJ00;6;Hoogezand-Sappemeer;Undermining public order
2016JJ00;4;Hoogezand-Sappemeer;Undermining public order
2014JJ00;38;Hoorn;Undermining public order
2015JJ00;34;Hoorn;Undermining public order
2016JJ00;32;Hoorn;Undermining public order
2014JJ00;2;Horst aan de Maas;Undermining public order
2015JJ00;5;Horst aan de Maas;Undermining public order
2016JJ00;6;Horst aan de Maas;Undermining public order
2014JJ00;9;Houten;Undermining public order
2015JJ00;5;Houten;Undermining public order
2016JJ00;8;Houten;Undermining public order
2014JJ00;5;Huizen;Undermining public order
2015JJ00;2;Huizen;Undermining public order
2016JJ00;6;Huizen;Undermining public order
2014JJ00;6;Hulst;Undermining public order
2015JJ00;9;Hulst;Undermining public order
2016JJ00;6;Hulst;Undermining public order
2014JJ00;15;IJsselstein;Undermining public order
2015JJ00;3;IJsselstein;Undermining public order
2016JJ00;4;IJsselstein;Undermining public order
2014JJ00;2;Kaag en Braassem;Undermining public order
2015JJ00;2;Kaag en Braassem;Undermining public order
2016JJ00;2;Kaag en Braassem;Undermining public order
2014JJ00;8;Kampen;Undermining public order
2015JJ00;5;Kampen;Undermining public order
2016JJ00;15;Kampen;Undermining public order
2014JJ00;1;Kapelle;Undermining public order
2015JJ00;0;Kapelle;Undermining public order
2016JJ00;0;Kapelle;Undermining public order
2014JJ00;9;Katwijk;Undermining public order
2015JJ00;12;Katwijk;Undermining public order
2016JJ00;12;Katwijk;Undermining public order
2014JJ00;11;Kerkrade;Undermining public order
2015JJ00;17;Kerkrade;Undermining public order
2016JJ00;9;Kerkrade;Undermining public order
2014JJ00;2;Koggenland;Undermining public order
2015JJ00;1;Koggenland;Undermining public order
2016JJ00;0;Koggenland;Undermining public order
2014JJ00;0;Kollumerland en Nieuwkruisland;Undermining public order
2015JJ00;1;Kollumerland en Nieuwkruisland;Undermining public order
2016JJ00;1;Kollumerland en Nieuwkruisland;Undermining public order
2014JJ00;0;Korendijk;Undermining public order
2015JJ00;0;Korendijk;Undermining public order
2016JJ00;0;Korendijk;Undermining public order
2014JJ00;2;Krimpen aan den IJssel;Undermining public order
2015JJ00;0;Krimpen aan den IJssel;Undermining public order
2016JJ00;1;Krimpen aan den IJssel;Undermining public order
2014JJ00;6;Krimpenerwaard;Undermining public order
2015JJ00;3;Krimpenerwaard;Undermining public order
2016JJ00;3;Krimpenerwaard;Undermining public order
2014JJ00;4;Laarbeek;Undermining public order
2015JJ00;1;Laarbeek;Undermining public order
2016JJ00;3;Laarbeek;Undermining public order
2014JJ00;0;Landerd;Undermining public order
2015JJ00;0;Landerd;Undermining public order
2016JJ00;2;Landerd;Undermining public order
2014JJ00;6;Landgraaf;Undermining public order
2015JJ00;5;Landgraaf;Undermining public order
2016JJ00;10;Landgraaf;Undermining public order
2014JJ00;3;Landsmeer;Undermining public order
2015JJ00;0;Landsmeer;Undermining public order
2016JJ00;1;Landsmeer;Undermining public order
2014JJ00;1;Langedijk;Undermining public order
2015JJ00;1;Langedijk;Undermining public order
2016JJ00;2;Langedijk;Undermining public order
2014JJ00;5;Lansingerland;Undermining public order
2015JJ00;5;Lansingerland;Undermining public order
2016JJ00;7;Lansingerland;Undermining public order
2014JJ00;1;Laren (NH.);Undermining public order
2015JJ00;0;Laren (NH.);Undermining public order
2016JJ00;0;Laren (NH.);Undermining public order
2014JJ00;5;Leek;Undermining public order
2015JJ00;3;Leek;Undermining public order
2016JJ00;0;Leek;Undermining public order
2014JJ00;1;Leerdam;Undermining public order
2015JJ00;0;Leerdam;Undermining public order
2016JJ00;2;Leerdam;Undermining public order
2014JJ00;104;Leeuwarden;Undermining public order
2015JJ00;90;Leeuwarden;Undermining public order
2016JJ00;116;Leeuwarden;Undermining public order
2014JJ00;3;Leeuwarderadeel;Undermining public order
2015JJ00;0;Leeuwarderadeel;Undermining public order
2016JJ00;0;Leeuwarderadeel;Undermining public order
2014JJ00;40;Leiden;Undermining public order
2015JJ00;67;Leiden;Undermining public order
2016JJ00;56;Leiden;Undermining public order
2014JJ00;0;Leiderdorp;Undermining public order
2015JJ00;3;Leiderdorp;Undermining public order
2016JJ00;1;Leiderdorp;Undermining public order
2014JJ00;23;Leidschendam-Voorburg;Undermining public order
2015JJ00;24;Leidschendam-Voorburg;Undermining public order
2016JJ00;6;Leidschendam-Voorburg;Undermining public order
2014JJ00;21;Lelystad;Undermining public order
2015JJ00;26;Lelystad;Undermining public order
2016JJ00;22;Lelystad;Undermining public order
2014JJ00;;Lemsterland;Undermining public order
2015JJ00;;Lemsterland;Undermining public order
2016JJ00;;Lemsterland;Undermining public order
2014JJ00;1;Leudal;Undermining public order
2015JJ00;1;Leudal;Undermining public order
2016JJ00;8;Leudal;Undermining public order
2014JJ00;2;Leusden;Undermining public order
2015JJ00;1;Leusden;Undermining public order
2016JJ00;2;Leusden;Undermining public order
2014JJ00;0;Lingewaal;Undermining public order
2015JJ00;2;Lingewaal;Undermining public order
2016JJ00;0;Lingewaal;Undermining public order
2014JJ00;3;Lingewaard;Undermining public order
2015JJ00;4;Lingewaard;Undermining public order
2016JJ00;5;Lingewaard;Undermining public order
2014JJ00;4;Lisse;Undermining public order
2015JJ00;3;Lisse;Undermining public order
2016JJ00;3;Lisse;Undermining public order
2014JJ00;2;Littenseradiel;Undermining public order
2015JJ00;1;Littenseradiel;Undermining public order
2016JJ00;0;Littenseradiel;Undermining public order
2014JJ00;3;Lochem;Undermining public order
2015JJ00;3;Lochem;Undermining public order
2016JJ00;0;Lochem;Undermining public order
2014JJ00;2;Loon op Zand;Undermining public order
2015JJ00;1;Loon op Zand;Undermining public order
2016JJ00;4;Loon op Zand;Undermining public order
2014JJ00;1;Lopik;Undermining public order
2015JJ00;0;Lopik;Undermining public order
2016JJ00;0;Lopik;Undermining public order
2014JJ00;0;Loppersum;Undermining public order
2015JJ00;1;Loppersum;Undermining public order
2016JJ00;1;Loppersum;Undermining public order
2014JJ00;0;Losser;Undermining public order
2015JJ00;1;Losser;Undermining public order
2016JJ00;4;Losser;Undermining public order
2014JJ00;;Maasdonk;Undermining public order
2015JJ00;;Maasdonk;Undermining public order
2016JJ00;;Maasdonk;Undermining public order
2014JJ00;3;Maasdriel;Undermining public order
2015JJ00;4;Maasdriel;Undermining public order
2016JJ00;2;Maasdriel;Undermining public order
2014JJ00;0;Maasgouw;Undermining public order
2015JJ00;0;Maasgouw;Undermining public order
2016JJ00;2;Maasgouw;Undermining public order
2014JJ00;3;Maassluis;Undermining public order
2015JJ00;5;Maassluis;Undermining public order
2016JJ00;3;Maassluis;Undermining public order
2014JJ00;46;Maastricht;Undermining public order
2015JJ00;39;Maastricht;Undermining public order
2016JJ00;40;Maastricht;Undermining public order
2014JJ00;1;De Marne;Undermining public order
2015JJ00;0;De Marne;Undermining public order
2016JJ00;0;De Marne;Undermining public order
2014JJ00;1;Marum;Undermining public order
2015JJ00;0;Marum;Undermining public order
2016JJ00;2;Marum;Undermining public order
2014JJ00;3;Medemblik;Undermining public order
2015JJ00;2;Medemblik;Undermining public order
2016JJ00;5;Medemblik;Undermining public order
2014JJ00;3;Meerssen;Undermining public order
2015JJ00;0;Meerssen;Undermining public order
2016JJ00;2;Meerssen;Undermining public order
2014JJ00;;Meierijstad;Undermining public order
2015JJ00;;Meierijstad;Undermining public order
2016JJ00;;Meierijstad;Undermining public order
2014JJ00;0;Menameradiel;Undermining public order
2015JJ00;2;Menameradiel;Undermining public order
2016JJ00;1;Menameradiel;Undermining public order
2014JJ00;0;Menterwolde;Undermining public order
2015JJ00;0;Menterwolde;Undermining public order
2016JJ00;0;Menterwolde;Undermining public order
2014JJ00;34;Meppel;Undermining public order
2015JJ00;33;Meppel;Undermining public order
2016JJ00;14;Meppel;Undermining public order
2014JJ00;9;Middelburg (Z.);Undermining public order
2015JJ00;12;Middelburg (Z.);Undermining public order
2016JJ00;10;Middelburg (Z.);Undermining public order
2014JJ00;0;Midden-Delfland;Undermining public order
2015JJ00;0;Midden-Delfland;Undermining public order
2016JJ00;0;Midden-Delfland;Undermining public order
2014JJ00;3;Midden-Drenthe;Undermining public order
2015JJ00;4;Midden-Drenthe;Undermining public order
2016JJ00;3;Midden-Drenthe;Undermining public order
2014JJ00;0;Mill en Sint Hubert;Undermining public order
2015JJ00;0;Mill en Sint Hubert;Undermining public order
2016JJ00;2;Mill en Sint Hubert;Undermining public order
2014JJ00;;Millingen aan de Rijn;Undermining public order
2015JJ00;;Millingen aan de Rijn;Undermining public order
2016JJ00;;Millingen aan de Rijn;Undermining public order
2014JJ00;3;Moerdijk;Undermining public order
2015JJ00;0;Moerdijk;Undermining public order
2016JJ00;3;Moerdijk;Undermining public order
2014JJ00;0;Molenwaard;Undermining public order
2015JJ00;2;Molenwaard;Undermining public order
2016JJ00;1;Molenwaard;Undermining public order
2014JJ00;2;Montferland;Undermining public order
2015JJ00;3;Montferland;Undermining public order
2016JJ00;6;Montferland;Undermining public order
2014JJ00;0;Montfoort;Undermining public order
2015JJ00;0;Montfoort;Undermining public order
2016JJ00;0;Montfoort;Undermining public order
2014JJ00;0;Mook en Middelaar;Undermining public order
2015JJ00;0;Mook en Middelaar;Undermining public order
2016JJ00;0;Mook en Middelaar;Undermining public order
2014JJ00;0;Muiden;Undermining public order
2015JJ00;1;Muiden;Undermining public order
2016JJ00;;Muiden;Undermining public order
2014JJ00;2;Naarden;Undermining public order
2015JJ00;0;Naarden;Undermining public order
2016JJ00;;Naarden;Undermining public order
2014JJ00;0;Neder-Betuwe;Undermining public order
2015JJ00;0;Neder-Betuwe;Undermining public order
2016JJ00;1;Neder-Betuwe;Undermining public order
2014JJ00;;Nederlek;Undermining public order
2015JJ00;;Nederlek;Undermining public order
2016JJ00;;Nederlek;Undermining public order
2014JJ00;0;Nederweert;Undermining public order
2015JJ00;1;Nederweert;Undermining public order
2016JJ00;0;Nederweert;Undermining public order
2014JJ00;0;Neerijnen;Undermining public order
2015JJ00;0;Neerijnen;Undermining public order
2016JJ00;0;Neerijnen;Undermining public order
2014JJ00;7;Nieuwegein;Undermining public order
2015JJ00;7;Nieuwegein;Undermining public order
2016JJ00;17;Nieuwegein;Undermining public order
2014JJ00;4;Nieuwkoop;Undermining public order
2015JJ00;0;Nieuwkoop;Undermining public order
2016JJ00;3;Nieuwkoop;Undermining public order
2014JJ00;2;Nijkerk;Undermining public order
2015JJ00;3;Nijkerk;Undermining public order
2016JJ00;6;Nijkerk;Undermining public order
2014JJ00;64;Nijmegen;Undermining public order
2015JJ00;42;Nijmegen;Undermining public order
2016JJ00;79;Nijmegen;Undermining public order
2014JJ00;25;Nissewaard;Undermining public order
2015JJ00;23;Nissewaard;Undermining public order
2016JJ00;26;Nissewaard;Undermining public order
2014JJ00;1;Noord-Beveland;Undermining public order
2015JJ00;0;Noord-Beveland;Undermining public order
2016JJ00;1;Noord-Beveland;Undermining public order
2014JJ00;2;Noordenveld;Undermining public order
2015JJ00;3;Noordenveld;Undermining public order
2016JJ00;4;Noordenveld;Undermining public order
2014JJ00;4;Noordoostpolder;Undermining public order
2015JJ00;3;Noordoostpolder;Undermining public order
2016JJ00;4;Noordoostpolder;Undermining public order
2014JJ00;11;Noordwijk;Undermining public order
2015JJ00;7;Noordwijk;Undermining public order
2016JJ00;13;Noordwijk;Undermining public order
2014JJ00;4;Noordwijkerhout;Undermining public order
2015JJ00;0;Noordwijkerhout;Undermining public order
2016JJ00;2;Noordwijkerhout;Undermining public order
2014JJ00;5;Nuenen, Gerwen en Nederwetten;Undermining public order
2015JJ00;4;Nuenen, Gerwen en Nederwetten;Undermining public order
2016JJ00;1;Nuenen, Gerwen en Nederwetten;Undermining public order
2014JJ00;2;Nunspeet;Undermining public order
2015JJ00;2;Nunspeet;Undermining public order
2016JJ00;1;Nunspeet;Undermining public order
2014JJ00;0;Nuth;Undermining public order
2015JJ00;0;Nuth;Undermining public order
2016JJ00;1;Nuth;Undermining public order
2014JJ00;0;Oegstgeest;Undermining public order
2015JJ00;4;Oegstgeest;Undermining public order
2016JJ00;0;Oegstgeest;Undermining public order
2014JJ00;2;Oirschot;Undermining public order
2015JJ00;1;Oirschot;Undermining public order
2016JJ00;3;Oirschot;Undermining public order
2014JJ00;4;Oisterwijk;Undermining public order
2015JJ00;4;Oisterwijk;Undermining public order
2016JJ00;3;Oisterwijk;Undermining public order
2014JJ00;5;Oldambt;Undermining public order
2015JJ00;5;Oldambt;Undermining public order
2016JJ00;3;Oldambt;Undermining public order
2014JJ00;2;Oldebroek;Undermining public order
2015JJ00;1;Oldebroek;Undermining public order
2016JJ00;2;Oldebroek;Undermining public order
2014JJ00;4;Oldenzaal;Undermining public order
2015JJ00;1;Oldenzaal;Undermining public order
2016JJ00;1;Oldenzaal;Undermining public order
2014JJ00;2;Olst-Wijhe;Undermining public order
2015JJ00;1;Olst-Wijhe;Undermining public order
2016JJ00;1;Olst-Wijhe;Undermining public order
2014JJ00;0;Ommen;Undermining public order
2015JJ00;0;Ommen;Undermining public order
2016JJ00;1;Ommen;Undermining public order
2014JJ00;0;Onderbanken;Undermining public order
2015JJ00;1;Onderbanken;Undermining public order
2016JJ00;2;Onderbanken;Undermining public order
2014JJ00;2;Oost Gelre;Undermining public order
2015JJ00;7;Oost Gelre;Undermining public order
2016JJ00;2;Oost Gelre;Undermining public order
2014JJ00;9;Oosterhout;Undermining public order
2015JJ00;10;Oosterhout;Undermining public order
2016JJ00;6;Oosterhout;Undermining public order
2014JJ00;6;Ooststellingwerf;Undermining public order
2015JJ00;2;Ooststellingwerf;Undermining public order
2016JJ00;1;Ooststellingwerf;Undermining public order
2014JJ00;4;Oostzaan;Undermining public order
2015JJ00;2;Oostzaan;Undermining public order
2016JJ00;0;Oostzaan;Undermining public order
2014JJ00;3;Opmeer;Undermining public order
2015JJ00;0;Opmeer;Undermining public order
2016JJ00;1;Opmeer;Undermining public order
2014JJ00;3;Opsterland;Undermining public order
2015JJ00;2;Opsterland;Undermining public order
2016JJ00;2;Opsterland;Undermining public order
2014JJ00;13;Oss;Undermining public order
2015JJ00;16;Oss;Undermining public order
2016JJ00;26;Oss;Undermining public order
