	CBScode	Crimes	CrimeType
23220	GM0907	17.0	Bedreiging
23221	GM0907	12.0	Bedreiging
23222	GM0907	29.0	Bedreiging
23223	GM0907	7.0	Bedreiging
23224	GM0907	25.0	Bedreiging
23225	GM0907	7.0	Bedreiging
23226	GM0689	8.0	Bedreiging
23227	GM0689	2.0	Bedreiging
23228	GM0689	7.0	Bedreiging
23229	GM0689	3.0	Bedreiging
23230	GM0689	6.0	Bedreiging
23231	GM0689	4.0	Bedreiging
23232	GM0784	28.0	Bedreiging
23233	GM0784	19.0	Bedreiging
23234	GM0784	41.0	Bedreiging
23235	GM0784	15.0	Bedreiging
23236	GM0784	37.0	Bedreiging
23237	GM0784	15.0	Bedreiging
23238	GM1924	48.0	Bedreiging
23239	GM1924	30.0	Bedreiging
23240	GM1924	55.0	Bedreiging
23241	GM1924	26.0	Bedreiging
23242	GM1924	42.0	Bedreiging
23243	GM1924	19.0	Bedreiging
23244	GM0664	90.0	Bedreiging
23245	GM0664	50.0	Bedreiging
23246	GM0664	102.0	Bedreiging
23247	GM0664	50.0	Bedreiging
23248	GM0664	88.0	Bedreiging
23249	GM0664	42.0	Bedreiging
23250	GM0785	33.0	Bedreiging
23251	GM0785	18.0	Bedreiging
23252	GM0785	29.0	Bedreiging
23253	GM0785	17.0	Bedreiging
23254	GM0785	31.0	Bedreiging
23255	GM0785	11.0	Bedreiging
23256	GM1942		Bedreiging
23257	GM1942		Bedreiging
23258	GM1942		Bedreiging
23259	GM1942	20.0	Bedreiging
23260	GM1942	49.0	Bedreiging
23261	GM1942	28.0	Bedreiging
23262	GM0512	80.0	Bedreiging
23263	GM0512	29.0	Bedreiging
23264	GM0512	62.0	Bedreiging
23265	GM0512	22.0	Bedreiging
23266	GM0512	57.0	Bedreiging
23267	GM0512	27.0	Bedreiging
23268	GM0513	248.0	Bedreiging
23269	GM0513	98.0	Bedreiging
23270	GM0513	190.0	Bedreiging
23271	GM0513	85.0	Bedreiging
23272	GM0513	179.0	Bedreiging
23273	GM0513	89.0	Bedreiging
23274	GM0365		Bedreiging
23275	GM0365		Bedreiging
23276	GM0365		Bedreiging
23277	GM0365		Bedreiging
23278	GM0365		Bedreiging
23279	GM0365		Bedreiging
23280	GM0786	17.0	Bedreiging
23281	GM0786	13.0	Bedreiging
23282	GM0786	21.0	Bedreiging
23283	GM0786	6.0	Bedreiging
23284	GM0786	16.0	Bedreiging
23285	GM0786	10.0	Bedreiging
23286	GM0518	1921.0	Bedreiging
23287	GM0518	839.0	Bedreiging
23288	GM0518	1719.0	Bedreiging
23289	GM0518	833.0	Bedreiging
23290	GM0518	1600.0	Bedreiging
23291	GM0518	764.0	Bedreiging
23292	GM0241	64.0	Bedreiging
23293	GM0241	31.0	Bedreiging
23294	GM0241	53.0	Bedreiging
23295	GM0241		Bedreiging
23296	GM0241		Bedreiging
23297	GM0241		Bedreiging
23298	GM0014	533.0	Bedreiging
23299	GM0014	208.0	Bedreiging
23300	GM0014	488.0	Bedreiging
23301	GM0014	248.0	Bedreiging
23302	GM0014	502.0	Bedreiging
23303	GM0014	246.0	Bedreiging
23304	GM0015	11.0	Bedreiging
23305	GM0015	6.0	Bedreiging
23306	GM0015	15.0	Bedreiging
23307	GM0015	1.0	Bedreiging
23308	GM0015	4.0	Bedreiging
23309	GM0015	4.0	Bedreiging
23310	GM1729	15.0	Bedreiging
23311	GM1729	4.0	Bedreiging
23312	GM1729	7.0	Bedreiging
23313	GM1729	6.0	Bedreiging
23314	GM1729	14.0	Bedreiging
23315	GM1729	2.0	Bedreiging
23316	GM0158	21.0	Bedreiging
23317	GM0158	9.0	Bedreiging
23318	GM0158	26.0	Bedreiging
23319	GM0158	12.0	Bedreiging
23320	GM0158	25.0	Bedreiging
23321	GM0158	3.0	Bedreiging
23322	GM0788	10.0	Bedreiging
23323	GM0788	9.0	Bedreiging
23324	GM0788	12.0	Bedreiging
23325	GM0788	4.0	Bedreiging
23326	GM0788	5.0	Bedreiging
23327	GM0788	5.0	Bedreiging
23328	GM0392	305.0	Bedreiging
23329	GM0392	151.0	Bedreiging
23330	GM0392	296.0	Bedreiging
23331	GM0392	127.0	Bedreiging
23332	GM0392	239.0	Bedreiging
23333	GM0392	119.0	Bedreiging
23334	GM0393	3.0	Bedreiging
23335	GM0393	2.0	Bedreiging
23336	GM0393	7.0	Bedreiging
23337	GM0393	3.0	Bedreiging
23338	GM0393	4.0	Bedreiging
23339	GM0393	4.0	Bedreiging
23340	GM0394	174.0	Bedreiging
23341	GM0394	91.0	Bedreiging
23342	GM0394	179.0	Bedreiging
23343	GM0394	63.0	Bedreiging
23344	GM0394	122.0	Bedreiging
23345	GM0394	69.0	Bedreiging
23346	GM1655	61.0	Bedreiging
23347	GM1655	25.0	Bedreiging
23348	GM1655	52.0	Bedreiging
23349	GM1655	16.0	Bedreiging
23350	GM1655	36.0	Bedreiging
23351	GM1655	7.0	Bedreiging
23352	GM0160	56.0	Bedreiging
23353	GM0160	30.0	Bedreiging
23354	GM0160	62.0	Bedreiging
23355	GM0160	24.0	Bedreiging
23356	GM0160	49.0	Bedreiging
23357	GM0160	27.0	Bedreiging
23358	GM0243	64.0	Bedreiging
23359	GM0243	32.0	Bedreiging
23360	GM0243	59.0	Bedreiging
23361	GM0243	32.0	Bedreiging
23362	GM0243	56.0	Bedreiging
23363	GM0243	39.0	Bedreiging
23364	GM0523	14.0	Bedreiging
23365	GM0523	10.0	Bedreiging
23366	GM0523	13.0	Bedreiging
23367	GM0523	2.0	Bedreiging
23368	GM0523	5.0	Bedreiging
23369	GM0523	5.0	Bedreiging
23370	GM0017	25.0	Bedreiging
23371	GM0017	9.0	Bedreiging
23372	GM0017	20.0	Bedreiging
23373	GM0017	14.0	Bedreiging
23374	GM0017	24.0	Bedreiging
23375	GM0017	20.0	Bedreiging
23376	GM0072	36.0	Bedreiging
23377	GM0072	11.0	Bedreiging
23378	GM0072	26.0	Bedreiging
23379	GM0072	16.0	Bedreiging
23380	GM0072	29.0	Bedreiging
23381	GM0072	15.0	Bedreiging
23382	GM0244	9.0	Bedreiging
23383	GM0244	2.0	Bedreiging
23384	GM0244	5.0	Bedreiging
23385	GM0244	5.0	Bedreiging
23386	GM0244	6.0	Bedreiging
23387	GM0244	3.0	Bedreiging
23388	GM0396	34.0	Bedreiging
23389	GM0396	22.0	Bedreiging
23390	GM0396	38.0	Bedreiging
23391	GM0396	17.0	Bedreiging
23392	GM0396	29.0	Bedreiging
23393	GM0396	11.0	Bedreiging
23394	GM0397	21.0	Bedreiging
23395	GM0397	11.0	Bedreiging
23396	GM0397	15.0	Bedreiging
23397	GM0397	8.0	Bedreiging
23398	GM0397	19.0	Bedreiging
23399	GM0397	16.0	Bedreiging
23400	GM0246	12.0	Bedreiging
23401	GM0246	10.0	Bedreiging
23402	GM0246	21.0	Bedreiging
23403	GM0246	14.0	Bedreiging
23404	GM0246	22.0	Bedreiging
23405	GM0246	11.0	Bedreiging
23406	GM0074	77.0	Bedreiging
23407	GM0074	41.0	Bedreiging
23408	GM0074	79.0	Bedreiging
23409	GM0074	22.0	Bedreiging
23410	GM0074	60.0	Bedreiging
23411	GM0074	32.0	Bedreiging
23412	GM0398	125.0	Bedreiging
23413	GM0398	74.0	Bedreiging
23414	GM0398	135.0	Bedreiging
23415	GM0398	68.0	Bedreiging
23416	GM0398	125.0	Bedreiging
23417	GM0398	45.0	Bedreiging
23418	GM0917	333.0	Bedreiging
23419	GM0917	126.0	Bedreiging
23420	GM0917	243.0	Bedreiging
23421	GM0917	106.0	Bedreiging
23422	GM0917	233.0	Bedreiging
23423	GM0917	100.0	Bedreiging
23424	GM1658	12.0	Bedreiging
23425	GM1658	4.0	Bedreiging
23426	GM1658	6.0	Bedreiging
23427	GM1658	2.0	Bedreiging
23428	GM1658	12.0	Bedreiging
23429	GM1658	3.0	Bedreiging
23430	GM0399	38.0	Bedreiging
23431	GM0399	15.0	Bedreiging
23432	GM0399	29.0	Bedreiging
23433	GM0399	11.0	Bedreiging
23434	GM0399	37.0	Bedreiging
23435	GM0399	20.0	Bedreiging
23436	GM0400	205.0	Bedreiging
23437	GM0400	89.0	Bedreiging
23438	GM0400	204.0	Bedreiging
23439	GM0400	89.0	Bedreiging
23440	GM0400	178.0	Bedreiging
23441	GM0400	87.0	Bedreiging
23442	GM0163	33.0	Bedreiging
23443	GM0163	13.0	Bedreiging
23444	GM0163	16.0	Bedreiging
23445	GM0163	9.0	Bedreiging
23446	GM0163	16.0	Bedreiging
23447	GM0163	12.0	Bedreiging
23448	GM0530	69.0	Bedreiging
23449	GM0530	35.0	Bedreiging
23450	GM0530	71.0	Bedreiging
23451	GM0530	35.0	Bedreiging
23452	GM0530	59.0	Bedreiging
23453	GM0530	31.0	Bedreiging
23454	GM0794	285.0	Bedreiging
23455	GM0794	136.0	Bedreiging
23456	GM0794	294.0	Bedreiging
23457	GM0794	137.0	Bedreiging
23458	GM0794	313.0	Bedreiging
23459	GM0794	152.0	Bedreiging
23460	GM0531	18.0	Bedreiging
23461	GM0531	11.0	Bedreiging
23462	GM0531	15.0	Bedreiging
23463	GM0531	7.0	Bedreiging
23464	GM0531	15.0	Bedreiging
23465	GM0531	9.0	Bedreiging
23466	GM0164	149.0	Bedreiging
23467	GM0164	68.0	Bedreiging
23468	GM0164	149.0	Bedreiging
23469	GM0164	66.0	Bedreiging
23470	GM0164	138.0	Bedreiging
23471	GM0164	50.0	Bedreiging
23472	GM0796	368.0	Bedreiging
23473	GM0796	199.0	Bedreiging
23474	GM0796	397.0	Bedreiging
23475	GM0796	200.0	Bedreiging
23476	GM0796	426.0	Bedreiging
23477	GM0796	210.0	Bedreiging
23478	GM0252	9.0	Bedreiging
23479	GM0252	5.0	Bedreiging
23480	GM0252	17.0	Bedreiging
23481	GM0252	15.0	Bedreiging
23482	GM0252	20.0	Bedreiging
23483	GM0252	3.0	Bedreiging
23484	GM0797	75.0	Bedreiging
23485	GM0797	32.0	Bedreiging
23486	GM0797	56.0	Bedreiging
23487	GM0797	25.0	Bedreiging
23488	GM0797	49.0	Bedreiging
23489	GM0797	32.0	Bedreiging
23490	GM0534	27.0	Bedreiging
23491	GM0534	14.0	Bedreiging
23492	GM0534	21.0	Bedreiging
23493	GM0534	15.0	Bedreiging
23494	GM0534	27.0	Bedreiging
23495	GM0534	14.0	Bedreiging
23496	GM0798	9.0	Bedreiging
23497	GM0798	8.0	Bedreiging
23498	GM0798	15.0	Bedreiging
23499	GM0798	5.0	Bedreiging
23500	GM0798	14.0	Bedreiging
23501	GM0798	2.0	Bedreiging
23502	GM0402	185.0	Bedreiging
23503	GM0402	83.0	Bedreiging
23504	GM0402	146.0	Bedreiging
23505	GM0402	79.0	Bedreiging
23506	GM0402	157.0	Bedreiging
23507	GM0402	71.0	Bedreiging
23508	GM1735	21.0	Bedreiging
23509	GM1735	6.0	Bedreiging
23510	GM1735	13.0	Bedreiging
23511	GM1735	9.0	Bedreiging
23512	GM1735	27.0	Bedreiging
23513	GM1735	7.0	Bedreiging
23514	GM1911	63.0	Bedreiging
23515	GM1911	18.0	Bedreiging
23516	GM1911	39.0	Bedreiging
23517	GM1911	27.0	Bedreiging
23518	GM1911	56.0	Bedreiging
23519	GM1911	19.0	Bedreiging
23520	GM0118	129.0	Bedreiging
23521	GM0118	48.0	Bedreiging
23522	GM0118	101.0	Bedreiging
23523	GM0118	29.0	Bedreiging
23524	GM0118	63.0	Bedreiging
23525	GM0118	47.0	Bedreiging
23526	GM0018	85.0	Bedreiging
23527	GM0018	31.0	Bedreiging
23528	GM0018	71.0	Bedreiging
23529	GM0018	28.0	Bedreiging
23530	GM0018	63.0	Bedreiging
23531	GM0018	36.0	Bedreiging
23532	GM0405	201.0	Bedreiging
23533	GM0405	99.0	Bedreiging
23534	GM0405	192.0	Bedreiging
23535	GM0405	97.0	Bedreiging
23536	GM0405	176.0	Bedreiging
23537	GM0405	74.0	Bedreiging
23538	GM1507	37.0	Bedreiging
23539	GM1507	25.0	Bedreiging
23540	GM1507	41.0	Bedreiging
23541	GM1507	15.0	Bedreiging
23542	GM1507	29.0	Bedreiging
23543	GM1507	21.0	Bedreiging
23544	GM0321	59.0	Bedreiging
23545	GM0321	20.0	Bedreiging
23546	GM0321	38.0	Bedreiging
23547	GM0321	23.0	Bedreiging
23548	GM0321	53.0	Bedreiging
23549	GM0321	26.0	Bedreiging
23550	GM0406	51.0	Bedreiging
23551	GM0406	29.0	Bedreiging
23552	GM0406	51.0	Bedreiging
23553	GM0406	24.0	Bedreiging
23554	GM0406	67.0	Bedreiging
23555	GM0406	22.0	Bedreiging
23556	GM0677	35.0	Bedreiging
23557	GM0677	20.0	Bedreiging
23558	GM0677	49.0	Bedreiging
23559	GM0677	19.0	Bedreiging
23560	GM0677	32.0	Bedreiging
23561	GM0677	23.0	Bedreiging
23562	GM0353	43.0	Bedreiging
23563	GM0353	10.0	Bedreiging
23564	GM0353	30.0	Bedreiging
23565	GM0353	26.0	Bedreiging
23566	GM0353	34.0	Bedreiging
23567	GM0353	22.0	Bedreiging
23568	GM1884	26.0	Bedreiging
23569	GM1884	12.0	Bedreiging
23570	GM1884	26.0	Bedreiging
23571	GM1884	9.0	Bedreiging
23572	GM1884	19.0	Bedreiging
23573	GM1884	9.0	Bedreiging
23574	GM0166	65.0	Bedreiging
23575	GM0166	51.0	Bedreiging
23576	GM0166	74.0	Bedreiging
23577	GM0166	37.0	Bedreiging
23578	GM0166	64.0	Bedreiging
23579	GM0166	25.0	Bedreiging
23580	GM0678	5.0	Bedreiging
23581	GM0678	2.0	Bedreiging
23582	GM0678	10.0	Bedreiging
23583	GM0678	4.0	Bedreiging
23584	GM0678	10.0	Bedreiging
23585	GM0678	11.0	Bedreiging
23586	GM0537	83.0	Bedreiging
23587	GM0537	25.0	Bedreiging
23588	GM0537	61.0	Bedreiging
23589	GM0537	37.0	Bedreiging
23590	GM0537	68.0	Bedreiging
23591	GM0537	38.0	Bedreiging
23592	GM0928	128.0	Bedreiging
23593	GM0928	52.0	Bedreiging
23594	GM0928	106.0	Bedreiging
23595	GM0928	55.0	Bedreiging
23596	GM0928	118.0	Bedreiging
23597	GM0928	55.0	Bedreiging
23598	GM1598	23.0	Bedreiging
23599	GM1598	21.0	Bedreiging
23600	GM1598	36.0	Bedreiging
23601	GM1598	10.0	Bedreiging
23602	GM1598	23.0	Bedreiging
23603	GM1598	13.0	Bedreiging
23604	GM0079	20.0	Bedreiging
23605	GM0079	6.0	Bedreiging
23606	GM0079	15.0	Bedreiging
23607	GM0079	4.0	Bedreiging
23608	GM0079	10.0	Bedreiging
23609	GM0079	5.0	Bedreiging
23610	GM0588	8.0	Bedreiging
23611	GM0588	5.0	Bedreiging
23612	GM0588	6.0	Bedreiging
23613	GM0588	2.0	Bedreiging
23614	GM0588	7.0	Bedreiging
23615	GM0588	2.0	Bedreiging
23616	GM0542	28.0	Bedreiging
23617	GM0542	10.0	Bedreiging
23618	GM0542	25.0	Bedreiging
23619	GM0542	18.0	Bedreiging
23620	GM0542	31.0	Bedreiging
23621	GM0542	21.0	Bedreiging
23622	GM1931	63.0	Bedreiging
23623	GM1931	38.0	Bedreiging
23624	GM1931	81.0	Bedreiging
23625	GM1931	34.0	Bedreiging
23626	GM1931	80.0	Bedreiging
23627	GM1931	36.0	Bedreiging
23628	GM1659	31.0	Bedreiging
23629	GM1659	13.0	Bedreiging
23630	GM1659	28.0	Bedreiging
23631	GM1659	13.0	Bedreiging
23632	GM1659	28.0	Bedreiging
23633	GM1659	9.0	Bedreiging
23634	GM1685	13.0	Bedreiging
23635	GM1685	9.0	Bedreiging
23636	GM1685	18.0	Bedreiging
23637	GM1685	7.0	Bedreiging
23638	GM1685	13.0	Bedreiging
23639	GM1685	11.0	Bedreiging
23640	GM0882	78.0	Bedreiging
23641	GM0882	22.0	Bedreiging
23642	GM0882	47.0	Bedreiging
23643	GM0882	24.0	Bedreiging
23644	GM0882	57.0	Bedreiging
23645	GM0882	43.0	Bedreiging
23646	GM0415	15.0	Bedreiging
23647	GM0415	5.0	Bedreiging
23648	GM0415	15.0	Bedreiging
23649	GM0415	3.0	Bedreiging
23650	GM0415	10.0	Bedreiging
23651	GM0415	7.0	Bedreiging
23652	GM0416	29.0	Bedreiging
23653	GM0416	22.0	Bedreiging
23654	GM0416	43.0	Bedreiging
23655	GM0416	14.0	Bedreiging
23656	GM0416	31.0	Bedreiging
23657	GM0416	21.0	Bedreiging
23658	GM1621	59.0	Bedreiging
23659	GM1621	31.0	Bedreiging
23660	GM1621	56.0	Bedreiging
23661	GM1621	34.0	Bedreiging
23662	GM1621	71.0	Bedreiging
23663	GM1621	48.0	Bedreiging
23664	GM0417	14.0	Bedreiging
23665	GM0417	9.0	Bedreiging
23666	GM0417	17.0	Bedreiging
23667	GM0417	5.0	Bedreiging
23668	GM0417	12.0	Bedreiging
23669	GM0417	3.0	Bedreiging
23670	GM0022	42.0	Bedreiging
23671	GM0022	7.0	Bedreiging
23672	GM0022	18.0	Bedreiging
23673	GM0022	9.0	Bedreiging
23674	GM0022	15.0	Bedreiging
23675	GM0022	6.0	Bedreiging
23676	GM0545	25.0	Bedreiging
23677	GM0545	11.0	Bedreiging
23678	GM0545	21.0	Bedreiging
23679	GM0545	8.0	Bedreiging
23680	GM0545	17.0	Bedreiging
23681	GM0545	14.0	Bedreiging
23682	GM0080	346.0	Bedreiging
23683	GM0080	158.0	Bedreiging
23684	GM0080	304.0	Bedreiging
23685	GM0080	136.0	Bedreiging
23686	GM0080	252.0	Bedreiging
23687	GM0080	122.0	Bedreiging
23688	GM0081	13.0	Bedreiging
23689	GM0081	2.0	Bedreiging
23690	GM0081	3.0	Bedreiging
23691	GM0081	0.0	Bedreiging
23692	GM0081	0.0	Bedreiging
23693	GM0081	4.0	Bedreiging
23694	GM0546	318.0	Bedreiging
23695	GM0546	120.0	Bedreiging
23696	GM0546	247.0	Bedreiging
23697	GM0546	96.0	Bedreiging
23698	GM0546	204.0	Bedreiging
23699	GM0546	138.0	Bedreiging
23700	GM0547	34.0	Bedreiging
23701	GM0547	15.0	Bedreiging
23702	GM0547	28.0	Bedreiging
23703	GM0547	14.0	Bedreiging
23704	GM0547	23.0	Bedreiging
23705	GM0547	9.0	Bedreiging
23706	GM1916	129.0	Bedreiging
23707	GM1916	54.0	Bedreiging
23708	GM1916	91.0	Bedreiging
23709	GM1916	70.0	Bedreiging
23710	GM1916	114.0	Bedreiging
23711	GM1916	46.0	Bedreiging
23712	GM0995	185.0	Bedreiging
23713	GM0995	67.0	Bedreiging
23714	GM0995	174.0	Bedreiging
23715	GM0995	87.0	Bedreiging
23716	GM0995	205.0	Bedreiging
23717	GM0995	85.0	Bedreiging
23718	GM0082		Bedreiging
23719	GM0082		Bedreiging
23720	GM0082		Bedreiging
23721	GM0082		Bedreiging
23722	GM0082		Bedreiging
23723	GM0082		Bedreiging
23724	GM1640	46.0	Bedreiging
23725	GM1640	29.0	Bedreiging
23726	GM1640	49.0	Bedreiging
23727	GM1640	17.0	Bedreiging
23728	GM1640	41.0	Bedreiging
23729	GM1640	17.0	Bedreiging
23730	GM0327	16.0	Bedreiging
23731	GM0327	8.0	Bedreiging
23732	GM0327	15.0	Bedreiging
23733	GM0327	21.0	Bedreiging
23734	GM0327	31.0	Bedreiging
23735	GM0327	11.0	Bedreiging
23736	GM0733	20.0	Bedreiging
23737	GM0733	4.0	Bedreiging
23738	GM0733	12.0	Bedreiging
23739	GM0733	5.0	Bedreiging
23740	GM0733	10.0	Bedreiging
23741	GM0733	5.0	Bedreiging
23742	GM1705	63.0	Bedreiging
23743	GM1705	30.0	Bedreiging
23744	GM1705	61.0	Bedreiging
23745	GM1705	20.0	Bedreiging
23746	GM1705	36.0	Bedreiging
23747	GM1705	27.0	Bedreiging
23748	GM0553	21.0	Bedreiging
23749	GM0553	9.0	Bedreiging
23750	GM0553	20.0	Bedreiging
23751	GM0553	11.0	Bedreiging
23752	GM0553	19.0	Bedreiging
23753	GM0553	6.0	Bedreiging
23754	GM0140	6.0	Bedreiging
23755	GM0140	4.0	Bedreiging
23756	GM0140	8.0	Bedreiging
23757	GM0140	6.0	Bedreiging
23758	GM0140	7.0	Bedreiging
23759	GM0140	4.0	Bedreiging
23760	GM0262	25.0	Bedreiging
23761	GM0262	17.0	Bedreiging
23762	GM0262	29.0	Bedreiging
23763	GM0262	22.0	Bedreiging
23764	GM0262	39.0	Bedreiging
23765	GM0262	17.0	Bedreiging
23766	GM0809	27.0	Bedreiging
23767	GM0809	21.0	Bedreiging
23768	GM0809	34.0	Bedreiging
23769	GM0809	19.0	Bedreiging
23770	GM0809	38.0	Bedreiging
23771	GM0809	24.0	Bedreiging
23772	GM0331	7.0	Bedreiging
23773	GM0331	3.0	Bedreiging
23774	GM0331	7.0	Bedreiging
23775	GM0331	6.0	Bedreiging
23776	GM0331	10.0	Bedreiging
23777	GM0331	4.0	Bedreiging
23778	GM0024	17.0	Bedreiging
23779	GM0024	19.0	Bedreiging
23780	GM0024	27.0	Bedreiging
23781	GM0024	4.0	Bedreiging
23782	GM0024	8.0	Bedreiging
23783	GM0024	8.0	Bedreiging
23784	GM0168	20.0	Bedreiging
23785	GM0168	9.0	Bedreiging
23786	GM0168	14.0	Bedreiging
23787	GM0168	12.0	Bedreiging
23788	GM0168	18.0	Bedreiging
23789	GM0168	9.0	Bedreiging
23790	GM1671		Bedreiging
23791	GM1671		Bedreiging
23792	GM1671		Bedreiging
23793	GM1671		Bedreiging
23794	GM1671		Bedreiging
23795	GM1671		Bedreiging
23796	GM0263	44.0	Bedreiging
23797	GM0263	22.0	Bedreiging
23798	GM0263	41.0	Bedreiging
23799	GM0263	13.0	Bedreiging
23800	GM0263	32.0	Bedreiging
23801	GM0263	20.0	Bedreiging
23802	GM1641	28.0	Bedreiging
23803	GM1641	10.0	Bedreiging
23804	GM1641	20.0	Bedreiging
23805	GM1641	13.0	Bedreiging
23806	GM1641	29.0	Bedreiging
23807	GM1641	9.0	Bedreiging
23808	GM0556	51.0	Bedreiging
23809	GM0556	23.0	Bedreiging
23810	GM0556	51.0	Bedreiging
23811	GM0556	18.0	Bedreiging
23812	GM0556	43.0	Bedreiging
23813	GM0556	30.0	Bedreiging
23814	GM0935	384.0	Bedreiging
23815	GM0935	170.0	Bedreiging
23816	GM0935	336.0	Bedreiging
23817	GM0935	135.0	Bedreiging
23818	GM0935	265.0	Bedreiging
23819	GM0935	124.0	Bedreiging
23820	GM1663	13.0	Bedreiging
23821	GM1663	5.0	Bedreiging
23822	GM1663	12.0	Bedreiging
23823	GM1663	7.0	Bedreiging
23824	GM1663	15.0	Bedreiging
23825	GM1663	8.0	Bedreiging
23826	GM0025	9.0	Bedreiging
23827	GM0025	10.0	Bedreiging
23828	GM0025	18.0	Bedreiging
23829	GM0025	4.0	Bedreiging
23830	GM0025	5.0	Bedreiging
23831	GM0025	4.0	Bedreiging
23832	GM0420	57.0	Bedreiging
23833	GM0420	31.0	Bedreiging
23834	GM0420	65.0	Bedreiging
23835	GM0420	24.0	Bedreiging
23836	GM0420	57.0	Bedreiging
23837	GM0420	22.0	Bedreiging
23838	GM0938	24.0	Bedreiging
23839	GM0938	10.0	Bedreiging
23840	GM0938	15.0	Bedreiging
23841	GM0938	4.0	Bedreiging
23842	GM0938	13.0	Bedreiging
23843	GM0938	2.0	Bedreiging
23844	GM1948		Bedreiging
23845	GM1948		Bedreiging
23846	GM1948		Bedreiging
23847	GM1948		Bedreiging
23848	GM1948		Bedreiging
23849	GM1948	38.0	Bedreiging
23850	GM1908	14.0	Bedreiging
23851	GM1908	3.0	Bedreiging
23852	GM1908	8.0	Bedreiging
23853	GM1908	7.0	Bedreiging
23854	GM1908	13.0	Bedreiging
23855	GM1908	4.0	Bedreiging
23856	GM1987	29.0	Bedreiging
23857	GM1987	21.0	Bedreiging
23858	GM1987	34.0	Bedreiging
23859	GM1987	10.0	Bedreiging
23860	GM1987	19.0	Bedreiging
23861	GM1987	10.0	Bedreiging
23862	GM0119	82.0	Bedreiging
23863	GM0119	19.0	Bedreiging
23864	GM0119	45.0	Bedreiging
23865	GM0119	18.0	Bedreiging
23866	GM0119	32.0	Bedreiging
23867	GM0119	11.0	Bedreiging
23868	GM0687	90.0	Bedreiging
23869	GM0687	59.0	Bedreiging
23870	GM0687	110.0	Bedreiging
23871	GM0687	52.0	Bedreiging
23872	GM0687	90.0	Bedreiging
23873	GM0687	40.0	Bedreiging
23874	GM1842	13.0	Bedreiging
23875	GM1842	7.0	Bedreiging
23876	GM1842	11.0	Bedreiging
23877	GM1842	8.0	Bedreiging
23878	GM1842	17.0	Bedreiging
23879	GM1842	10.0	Bedreiging
23880	GM1731	51.0	Bedreiging
23881	GM1731	23.0	Bedreiging
23882	GM1731	50.0	Bedreiging
23883	GM1731	25.0	Bedreiging
23884	GM1731	47.0	Bedreiging
23885	GM1731	22.0	Bedreiging
23886	GM0815	4.0	Bedreiging
23887	GM0815	1.0	Bedreiging
23888	GM0815	4.0	Bedreiging
23889	GM0815	2.0	Bedreiging
23890	GM0815	3.0	Bedreiging
23891	GM0815	3.0	Bedreiging
23892	GM0265		Bedreiging
23893	GM0265		Bedreiging
23894	GM0265		Bedreiging
23895	GM0265		Bedreiging
23896	GM0265		Bedreiging
23897	GM0265		Bedreiging
23898	GM1709	49.0	Bedreiging
23899	GM1709	23.0	Bedreiging
23900	GM1709	46.0	Bedreiging
23901	GM1709	20.0	Bedreiging
23902	GM1709	51.0	Bedreiging
23903	GM1709	26.0	Bedreiging
23904	GM1927	15.0	Bedreiging
23905	GM1927	6.0	Bedreiging
23906	GM1927	14.0	Bedreiging
23907	GM1927	13.0	Bedreiging
23908	GM1927	18.0	Bedreiging
23909	GM1927	2.0	Bedreiging
23910	GM1955	39.0	Bedreiging
23911	GM1955	24.0	Bedreiging
23912	GM1955	44.0	Bedreiging
23913	GM1955	17.0	Bedreiging
23914	GM1955	52.0	Bedreiging
23915	GM1955	14.0	Bedreiging
23916	GM0335	4.0	Bedreiging
23917	GM0335	6.0	Bedreiging
23918	GM0335	10.0	Bedreiging
23919	GM0335	3.0	Bedreiging
23920	GM0335	4.0	Bedreiging
23921	GM0335	5.0	Bedreiging
23922	GM0944	3.0	Bedreiging
23923	GM0944	1.0	Bedreiging
23924	GM0944	3.0	Bedreiging
23925	GM0944	2.0	Bedreiging
23926	GM0944	4.0	Bedreiging
23927	GM0944	0.0	Bedreiging
23928	GM0424	9.0	Bedreiging
23929	GM0424	3.0	Bedreiging
23930	GM0424	7.0	Bedreiging
23931	GM0424		Bedreiging
23932	GM0424		Bedreiging
23933	GM0424		Bedreiging
23934	GM0425	13.0	Bedreiging
23935	GM0425	6.0	Bedreiging
23936	GM0425	10.0	Bedreiging
23937	GM0425		Bedreiging
23938	GM0425		Bedreiging
23939	GM0425		Bedreiging
23940	GM1740	14.0	Bedreiging
23941	GM1740	9.0	Bedreiging
23942	GM1740	23.0	Bedreiging
23943	GM1740	14.0	Bedreiging
23944	GM1740	30.0	Bedreiging
23945	GM1740	11.0	Bedreiging
23946	GM0643		Bedreiging
23947	GM0643		Bedreiging
23948	GM0643		Bedreiging
23949	GM0643		Bedreiging
23950	GM0643		Bedreiging
23951	GM0643		Bedreiging
23952	GM0946	15.0	Bedreiging
23953	GM0946	9.0	Bedreiging
23954	GM0946	15.0	Bedreiging
23955	GM0946	10.0	Bedreiging
23956	GM0946	16.0	Bedreiging
23957	GM0946	4.0	Bedreiging
23958	GM0304	20.0	Bedreiging
23959	GM0304	9.0	Bedreiging
23960	GM0304	17.0	Bedreiging
23961	GM0304	5.0	Bedreiging
23962	GM0304	12.0	Bedreiging
23963	GM0304	7.0	Bedreiging
23964	GM0356	101.0	Bedreiging
