Perioden,Crimes,Municipality,CrimeType
2016JJ00,4334.0,Hoorn,Alle misdrijven
2014JJ00,1476.0,Horst aan de Maas,Alle misdrijven
2015JJ00,1511.0,Horst aan de Maas,Alle misdrijven
2016JJ00,1424.0,Horst aan de Maas,Alle misdrijven
2014JJ00,1880.0,Houten,Alle misdrijven
2015JJ00,1603.0,Houten,Alle misdrijven
2016JJ00,1769.0,Houten,Alle misdrijven
2014JJ00,1721.0,Huizen,Alle misdrijven
2015JJ00,1860.0,Huizen,Alle misdrijven
2016JJ00,1821.0,Huizen,Alle misdrijven
2014JJ00,1127.0,Hulst,Alle misdrijven
2015JJ00,1065.0,Hulst,Alle misdrijven
2016JJ00,902.0,Hulst,Alle misdrijven
2014JJ00,1373.0,IJsselstein,Alle misdrijven
2015JJ00,1307.0,IJsselstein,Alle misdrijven
2016JJ00,1329.0,IJsselstein,Alle misdrijven
2014JJ00,795.0,Kaag en Braassem,Alle misdrijven
2015JJ00,830.0,Kaag en Braassem,Alle misdrijven
2016JJ00,759.0,Kaag en Braassem,Alle misdrijven
2014JJ00,1791.0,Kampen,Alle misdrijven
2015JJ00,1663.0,Kampen,Alle misdrijven
2016JJ00,1819.0,Kampen,Alle misdrijven
2014JJ00,265.0,Kapelle,Alle misdrijven
2015JJ00,257.0,Kapelle,Alle misdrijven
2016JJ00,301.0,Kapelle,Alle misdrijven
2014JJ00,2073.0,Katwijk,Alle misdrijven
2015JJ00,2077.0,Katwijk,Alle misdrijven
2016JJ00,2024.0,Katwijk,Alle misdrijven
2014JJ00,3201.0,Kerkrade,Alle misdrijven
2015JJ00,2985.0,Kerkrade,Alle misdrijven
2016JJ00,2910.0,Kerkrade,Alle misdrijven
2014JJ00,817.0,Koggenland,Alle misdrijven
2015JJ00,773.0,Koggenland,Alle misdrijven
2016JJ00,703.0,Koggenland,Alle misdrijven
2014JJ00,283.0,Kollumerland en Nieuwkruisland,Alle misdrijven
2015JJ00,243.0,Kollumerland en Nieuwkruisland,Alle misdrijven
2016JJ00,262.0,Kollumerland en Nieuwkruisland,Alle misdrijven
2014JJ00,177.0,Korendijk,Alle misdrijven
2015JJ00,181.0,Korendijk,Alle misdrijven
2016JJ00,190.0,Korendijk,Alle misdrijven
2014JJ00,892.0,Krimpen aan den IJssel,Alle misdrijven
2015JJ00,735.0,Krimpen aan den IJssel,Alle misdrijven
2016JJ00,788.0,Krimpen aan den IJssel,Alle misdrijven
2014JJ00,1444.0,Krimpenerwaard,Alle misdrijven
2015JJ00,1474.0,Krimpenerwaard,Alle misdrijven
2016JJ00,1495.0,Krimpenerwaard,Alle misdrijven
2014JJ00,879.0,Laarbeek,Alle misdrijven
2015JJ00,702.0,Laarbeek,Alle misdrijven
2016JJ00,587.0,Laarbeek,Alle misdrijven
2014JJ00,587.0,Landerd,Alle misdrijven
2015JJ00,471.0,Landerd,Alle misdrijven
2016JJ00,491.0,Landerd,Alle misdrijven
2014JJ00,2109.0,Landgraaf,Alle misdrijven
2015JJ00,1889.0,Landgraaf,Alle misdrijven
2016JJ00,1791.0,Landgraaf,Alle misdrijven
2014JJ00,478.0,Landsmeer,Alle misdrijven
2015JJ00,403.0,Landsmeer,Alle misdrijven
2016JJ00,476.0,Landsmeer,Alle misdrijven
2014JJ00,1100.0,Langedijk,Alle misdrijven
2015JJ00,1065.0,Langedijk,Alle misdrijven
2016JJ00,973.0,Langedijk,Alle misdrijven
2014JJ00,2244.0,Lansingerland,Alle misdrijven
2015JJ00,2151.0,Lansingerland,Alle misdrijven
2016JJ00,2274.0,Lansingerland,Alle misdrijven
2014JJ00,552.0,Laren (NH.),Alle misdrijven
2015JJ00,507.0,Laren (NH.),Alle misdrijven
2016JJ00,543.0,Laren (NH.),Alle misdrijven
2014JJ00,682.0,Leek,Alle misdrijven
2015JJ00,585.0,Leek,Alle misdrijven
2016JJ00,627.0,Leek,Alle misdrijven
2014JJ00,851.0,Leerdam,Alle misdrijven
2015JJ00,740.0,Leerdam,Alle misdrijven
2016JJ00,830.0,Leerdam,Alle misdrijven
2014JJ00,8497.0,Leeuwarden,Alle misdrijven
2015JJ00,8012.0,Leeuwarden,Alle misdrijven
2016JJ00,7500.0,Leeuwarden,Alle misdrijven
2014JJ00,313.0,Leeuwarderadeel,Alle misdrijven
2015JJ00,210.0,Leeuwarderadeel,Alle misdrijven
2016JJ00,208.0,Leeuwarderadeel,Alle misdrijven
2014JJ00,8782.0,Leiden,Alle misdrijven
2015JJ00,7810.0,Leiden,Alle misdrijven
2016JJ00,7552.0,Leiden,Alle misdrijven
2014JJ00,997.0,Leiderdorp,Alle misdrijven
2015JJ00,896.0,Leiderdorp,Alle misdrijven
2016JJ00,941.0,Leiderdorp,Alle misdrijven
2014JJ00,3985.0,Leidschendam-Voorburg,Alle misdrijven
2015JJ00,3744.0,Leidschendam-Voorburg,Alle misdrijven
2016JJ00,3543.0,Leidschendam-Voorburg,Alle misdrijven
2014JJ00,4624.0,Lelystad,Alle misdrijven
2015JJ00,4843.0,Lelystad,Alle misdrijven
2016JJ00,4551.0,Lelystad,Alle misdrijven
2014JJ00,,Lemsterland,Alle misdrijven
2015JJ00,,Lemsterland,Alle misdrijven
2016JJ00,,Lemsterland,Alle misdrijven
2014JJ00,1403.0,Leudal,Alle misdrijven
2015JJ00,1288.0,Leudal,Alle misdrijven
2016JJ00,1333.0,Leudal,Alle misdrijven
2014JJ00,944.0,Leusden,Alle misdrijven
2015JJ00,742.0,Leusden,Alle misdrijven
2016JJ00,825.0,Leusden,Alle misdrijven
2014JJ00,325.0,Lingewaal,Alle misdrijven
2015JJ00,305.0,Lingewaal,Alle misdrijven
2016JJ00,324.0,Lingewaal,Alle misdrijven
2014JJ00,1332.0,Lingewaard,Alle misdrijven
2015JJ00,1147.0,Lingewaard,Alle misdrijven
2016JJ00,1272.0,Lingewaard,Alle misdrijven
2014JJ00,908.0,Lisse,Alle misdrijven
2015JJ00,914.0,Lisse,Alle misdrijven
2016JJ00,959.0,Lisse,Alle misdrijven
2014JJ00,259.0,Littenseradiel,Alle misdrijven
2015JJ00,210.0,Littenseradiel,Alle misdrijven
2016JJ00,184.0,Littenseradiel,Alle misdrijven
2014JJ00,1033.0,Lochem,Alle misdrijven
2015JJ00,1016.0,Lochem,Alle misdrijven
2016JJ00,984.0,Lochem,Alle misdrijven
2014JJ00,1434.0,Loon op Zand,Alle misdrijven
2015JJ00,1212.0,Loon op Zand,Alle misdrijven
2016JJ00,1139.0,Loon op Zand,Alle misdrijven
2014JJ00,328.0,Lopik,Alle misdrijven
2015JJ00,257.0,Lopik,Alle misdrijven
2016JJ00,352.0,Lopik,Alle misdrijven
2014JJ00,236.0,Loppersum,Alle misdrijven
2015JJ00,205.0,Loppersum,Alle misdrijven
2016JJ00,225.0,Loppersum,Alle misdrijven
2014JJ00,684.0,Losser,Alle misdrijven
2015JJ00,631.0,Losser,Alle misdrijven
2016JJ00,646.0,Losser,Alle misdrijven
2014JJ00,,Maasdonk,Alle misdrijven
2015JJ00,,Maasdonk,Alle misdrijven
2016JJ00,,Maasdonk,Alle misdrijven
2014JJ00,1015.0,Maasdriel,Alle misdrijven
2015JJ00,895.0,Maasdriel,Alle misdrijven
2016JJ00,876.0,Maasdriel,Alle misdrijven
2014JJ00,898.0,Maasgouw,Alle misdrijven
2015JJ00,732.0,Maasgouw,Alle misdrijven
2016JJ00,796.0,Maasgouw,Alle misdrijven
2014JJ00,1540.0,Maassluis,Alle misdrijven
2015JJ00,1512.0,Maassluis,Alle misdrijven
2016JJ00,1638.0,Maassluis,Alle misdrijven
2014JJ00,13031.0,Maastricht,Alle misdrijven
2015JJ00,11157.0,Maastricht,Alle misdrijven
2016JJ00,9514.0,Maastricht,Alle misdrijven
2014JJ00,300.0,De Marne,Alle misdrijven
2015JJ00,256.0,De Marne,Alle misdrijven
2016JJ00,241.0,De Marne,Alle misdrijven
2014JJ00,312.0,Marum,Alle misdrijven
2015JJ00,277.0,Marum,Alle misdrijven
2016JJ00,256.0,Marum,Alle misdrijven
2014JJ00,1750.0,Medemblik,Alle misdrijven
2015JJ00,1423.0,Medemblik,Alle misdrijven
2016JJ00,1330.0,Medemblik,Alle misdrijven
2014JJ00,1096.0,Meerssen,Alle misdrijven
2015JJ00,748.0,Meerssen,Alle misdrijven
2016JJ00,812.0,Meerssen,Alle misdrijven
2014JJ00,,Meierijstad,Alle misdrijven
2015JJ00,,Meierijstad,Alle misdrijven
2016JJ00,,Meierijstad,Alle misdrijven
2014JJ00,279.0,Menameradiel,Alle misdrijven
2015JJ00,289.0,Menameradiel,Alle misdrijven
2016JJ00,270.0,Menameradiel,Alle misdrijven
2014JJ00,307.0,Menterwolde,Alle misdrijven
2015JJ00,319.0,Menterwolde,Alle misdrijven
2016JJ00,308.0,Menterwolde,Alle misdrijven
2014JJ00,1615.0,Meppel,Alle misdrijven
2015JJ00,1529.0,Meppel,Alle misdrijven
2016JJ00,1271.0,Meppel,Alle misdrijven
2014JJ00,2444.0,Middelburg (Z.),Alle misdrijven
2015JJ00,2449.0,Middelburg (Z.),Alle misdrijven
2016JJ00,2260.0,Middelburg (Z.),Alle misdrijven
2014JJ00,679.0,Midden-Delfland,Alle misdrijven
2015JJ00,536.0,Midden-Delfland,Alle misdrijven
2016JJ00,547.0,Midden-Delfland,Alle misdrijven
2014JJ00,1108.0,Midden-Drenthe,Alle misdrijven
2015JJ00,984.0,Midden-Drenthe,Alle misdrijven
2016JJ00,1009.0,Midden-Drenthe,Alle misdrijven
2014JJ00,249.0,Mill en Sint Hubert,Alle misdrijven
2015JJ00,277.0,Mill en Sint Hubert,Alle misdrijven
2016JJ00,291.0,Mill en Sint Hubert,Alle misdrijven
2014JJ00,,Millingen aan de Rijn,Alle misdrijven
2015JJ00,,Millingen aan de Rijn,Alle misdrijven
2016JJ00,,Millingen aan de Rijn,Alle misdrijven
2014JJ00,1749.0,Moerdijk,Alle misdrijven
2015JJ00,1553.0,Moerdijk,Alle misdrijven
2016JJ00,1583.0,Moerdijk,Alle misdrijven
2014JJ00,619.0,Molenwaard,Alle misdrijven
2015JJ00,540.0,Molenwaard,Alle misdrijven
2016JJ00,516.0,Molenwaard,Alle misdrijven
2014JJ00,1157.0,Montferland,Alle misdrijven
2015JJ00,1081.0,Montferland,Alle misdrijven
2016JJ00,1280.0,Montferland,Alle misdrijven
2014JJ00,368.0,Montfoort,Alle misdrijven
2015JJ00,330.0,Montfoort,Alle misdrijven
2016JJ00,314.0,Montfoort,Alle misdrijven
2014JJ00,289.0,Mook en Middelaar,Alle misdrijven
2015JJ00,253.0,Mook en Middelaar,Alle misdrijven
2016JJ00,257.0,Mook en Middelaar,Alle misdrijven
2014JJ00,462.0,Muiden,Alle misdrijven
2015JJ00,374.0,Muiden,Alle misdrijven
2016JJ00,,Muiden,Alle misdrijven
2014JJ00,780.0,Naarden,Alle misdrijven
2015JJ00,739.0,Naarden,Alle misdrijven
2016JJ00,,Naarden,Alle misdrijven
2014JJ00,703.0,Neder-Betuwe,Alle misdrijven
2015JJ00,727.0,Neder-Betuwe,Alle misdrijven
2016JJ00,779.0,Neder-Betuwe,Alle misdrijven
2014JJ00,,Nederlek,Alle misdrijven
2015JJ00,,Nederlek,Alle misdrijven
2016JJ00,,Nederlek,Alle misdrijven
2014JJ00,452.0,Nederweert,Alle misdrijven
2015JJ00,478.0,Nederweert,Alle misdrijven
2016JJ00,448.0,Nederweert,Alle misdrijven
2014JJ00,385.0,Neerijnen,Alle misdrijven
2015JJ00,370.0,Neerijnen,Alle misdrijven
2016JJ00,312.0,Neerijnen,Alle misdrijven
2014JJ00,3936.0,Nieuwegein,Alle misdrijven
2015JJ00,4099.0,Nieuwegein,Alle misdrijven
2016JJ00,4250.0,Nieuwegein,Alle misdrijven
2014JJ00,686.0,Nieuwkoop,Alle misdrijven
2015JJ00,583.0,Nieuwkoop,Alle misdrijven
2016JJ00,674.0,Nieuwkoop,Alle misdrijven
2014JJ00,1365.0,Nijkerk,Alle misdrijven
2015JJ00,1279.0,Nijkerk,Alle misdrijven
2016JJ00,1425.0,Nijkerk,Alle misdrijven
2014JJ00,13901.0,Nijmegen,Alle misdrijven
2015JJ00,12953.0,Nijmegen,Alle misdrijven
2016JJ00,12896.0,Nijmegen,Alle misdrijven
2014JJ00,4738.0,Nissewaard,Alle misdrijven
2015JJ00,4430.0,Nissewaard,Alle misdrijven
2016JJ00,4158.0,Nissewaard,Alle misdrijven
2014JJ00,370.0,Noord-Beveland,Alle misdrijven
2015JJ00,317.0,Noord-Beveland,Alle misdrijven
2016JJ00,367.0,Noord-Beveland,Alle misdrijven
2014JJ00,857.0,Noordenveld,Alle misdrijven
2015JJ00,697.0,Noordenveld,Alle misdrijven
2016JJ00,844.0,Noordenveld,Alle misdrijven
2014JJ00,1570.0,Noordoostpolder,Alle misdrijven
2015JJ00,1365.0,Noordoostpolder,Alle misdrijven
2016JJ00,1656.0,Noordoostpolder,Alle misdrijven
2014JJ00,1452.0,Noordwijk,Alle misdrijven
2015JJ00,1246.0,Noordwijk,Alle misdrijven
2016JJ00,1269.0,Noordwijk,Alle misdrijven
2014JJ00,719.0,Noordwijkerhout,Alle misdrijven
2015JJ00,515.0,Noordwijkerhout,Alle misdrijven
2016JJ00,516.0,Noordwijkerhout,Alle misdrijven
2014JJ00,830.0,"Nuenen, Gerwen en Nederwetten",Alle misdrijven
2015JJ00,834.0,"Nuenen, Gerwen en Nederwetten",Alle misdrijven
2016JJ00,785.0,"Nuenen, Gerwen en Nederwetten",Alle misdrijven
2014JJ00,930.0,Nunspeet,Alle misdrijven
2015JJ00,959.0,Nunspeet,Alle misdrijven
2016JJ00,782.0,Nunspeet,Alle misdrijven
2014JJ00,671.0,Nuth,Alle misdrijven
2015JJ00,650.0,Nuth,Alle misdrijven
2016JJ00,581.0,Nuth,Alle misdrijven
2014JJ00,839.0,Oegstgeest,Alle misdrijven
2015JJ00,877.0,Oegstgeest,Alle misdrijven
2016JJ00,746.0,Oegstgeest,Alle misdrijven
2014JJ00,605.0,Oirschot,Alle misdrijven
2015JJ00,603.0,Oirschot,Alle misdrijven
2016JJ00,617.0,Oirschot,Alle misdrijven
2014JJ00,1246.0,Oisterwijk,Alle misdrijven
2015JJ00,1350.0,Oisterwijk,Alle misdrijven
2016JJ00,1113.0,Oisterwijk,Alle misdrijven
2014JJ00,1759.0,Oldambt,Alle misdrijven
2015JJ00,1719.0,Oldambt,Alle misdrijven
2016JJ00,1631.0,Oldambt,Alle misdrijven
2014JJ00,589.0,Oldebroek,Alle misdrijven
2015JJ00,566.0,Oldebroek,Alle misdrijven
2016JJ00,531.0,Oldebroek,Alle misdrijven
2014JJ00,1261.0,Oldenzaal,Alle misdrijven
2015JJ00,1316.0,Oldenzaal,Alle misdrijven
2016JJ00,1181.0,Oldenzaal,Alle misdrijven
2014JJ00,399.0,Olst-Wijhe,Alle misdrijven
2015JJ00,417.0,Olst-Wijhe,Alle misdrijven
2016JJ00,382.0,Olst-Wijhe,Alle misdrijven
2014JJ00,616.0,Ommen,Alle misdrijven
2015JJ00,495.0,Ommen,Alle misdrijven
2016JJ00,614.0,Ommen,Alle misdrijven
2014JJ00,340.0,Onderbanken,Alle misdrijven
2015JJ00,271.0,Onderbanken,Alle misdrijven
2016JJ00,285.0,Onderbanken,Alle misdrijven
2014JJ00,935.0,Oost Gelre,Alle misdrijven
2015JJ00,763.0,Oost Gelre,Alle misdrijven
2016JJ00,832.0,Oost Gelre,Alle misdrijven
2014JJ00,3079.0,Oosterhout,Alle misdrijven
2015JJ00,3007.0,Oosterhout,Alle misdrijven
2016JJ00,3006.0,Oosterhout,Alle misdrijven
2014JJ00,752.0,Ooststellingwerf,Alle misdrijven
2015JJ00,725.0,Ooststellingwerf,Alle misdrijven
2016JJ00,717.0,Ooststellingwerf,Alle misdrijven
2014JJ00,440.0,Oostzaan,Alle misdrijven
2015JJ00,341.0,Oostzaan,Alle misdrijven
2016JJ00,468.0,Oostzaan,Alle misdrijven
2014JJ00,363.0,Opmeer,Alle misdrijven
2015JJ00,345.0,Opmeer,Alle misdrijven
2016JJ00,334.0,Opmeer,Alle misdrijven
2014JJ00,779.0,Opsterland,Alle misdrijven
2015JJ00,694.0,Opsterland,Alle misdrijven
2016JJ00,747.0,Opsterland,Alle misdrijven
2014JJ00,5266.0,Oss,Alle misdrijven
2015JJ00,5105.0,Oss,Alle misdrijven
2016JJ00,4785.0,Oss,Alle misdrijven
2014JJ00,855.0,Oud-Beijerland,Alle misdrijven
2015JJ00,737.0,Oud-Beijerland,Alle misdrijven
2016JJ00,842.0,Oud-Beijerland,Alle misdrijven
2014JJ00,1136.0,Oude IJsselstreek,Alle misdrijven
2015JJ00,1028.0,Oude IJsselstreek,Alle misdrijven
2016JJ00,1059.0,Oude IJsselstreek,Alle misdrijven
2014JJ00,1137.0,Ouder-Amstel,Alle misdrijven
2015JJ00,1026.0,Ouder-Amstel,Alle misdrijven
2016JJ00,1120.0,Ouder-Amstel,Alle misdrijven
2014JJ00,,Ouderkerk,Alle misdrijven
2015JJ00,,Ouderkerk,Alle misdrijven
2016JJ00,,Ouderkerk,Alle misdrijven
2014JJ00,269.0,Oudewater,Alle misdrijven
2015JJ00,250.0,Oudewater,Alle misdrijven
2016JJ00,220.0,Oudewater,Alle misdrijven
2014JJ00,1631.0,Overbetuwe,Alle misdrijven
2015JJ00,1515.0,Overbetuwe,Alle misdrijven
2016JJ00,1820.0,Overbetuwe,Alle misdrijven
2014JJ00,1280.0,Papendrecht,Alle misdrijven
2015JJ00,1243.0,Papendrecht,Alle misdrijven
2016JJ00,1131.0,Papendrecht,Alle misdrijven
2014JJ00,1593.0,Peel en Maas,Alle misdrijven
2015JJ00,1417.0,Peel en Maas,Alle misdrijven
2016JJ00,1239.0,Peel en Maas,Alle misdrijven
2014JJ00,570.0,Pekela,Alle misdrijven
2015JJ00,475.0,Pekela,Alle misdrijven
2016JJ00,459.0,Pekela,Alle misdrijven
2014JJ00,1838.0,Pijnacker-Nootdorp,Alle misdrijven
2015JJ00,1694.0,Pijnacker-Nootdorp,Alle misdrijven
2016JJ00,1817.0,Pijnacker-Nootdorp,Alle misdrijven
2014JJ00,3930.0,Purmerend,Alle misdrijven
2015JJ00,3761.0,Purmerend,Alle misdrijven
2016JJ00,3408.0,Purmerend,Alle misdrijven
2014JJ00,932.0,Putten,Alle misdrijven
2015JJ00,791.0,Putten,Alle misdrijven
2016JJ00,842.0,Putten,Alle misdrijven
2014JJ00,817.0,Raalte,Alle misdrijven
2015JJ00,751.0,Raalte,Alle misdrijven
2016JJ00,895.0,Raalte,Alle misdrijven
2014JJ00,644.0,Reimerswaal,Alle misdrijven
2015JJ00,612.0,Reimerswaal,Alle misdrijven
2016JJ00,708.0,Reimerswaal,Alle misdrijven
2014JJ00,1541.0,Renkum,Alle misdrijven
2015JJ00,1258.0,Renkum,Alle misdrijven
2016JJ00,1251.0,Renkum,Alle misdrijven
2014JJ00,150.0,Renswoude,Alle misdrijven
2015JJ00,144.0,Renswoude,Alle misdrijven
2016JJ00,137.0,Renswoude,Alle misdrijven
2014JJ00,405.0,Reusel-De Mierden,Alle misdrijven
2015JJ00,441.0,Reusel-De Mierden,Alle misdrijven
2016JJ00,369.0,Reusel-De Mierden,Alle misdrijven
2014JJ00,2255.0,Rheden,Alle misdrijven
2015JJ00,1959.0,Rheden,Alle misdrijven
2016JJ00,1931.0,Rheden,Alle misdrijven
2014JJ00,643.0,Rhenen,Alle misdrijven
2015JJ00,567.0,Rhenen,Alle misdrijven
2016JJ00,614.0,Rhenen,Alle misdrijven
2014JJ00,2065.0,Ridderkerk,Alle misdrijven
2015JJ00,1777.0,Ridderkerk,Alle misdrijven
2016JJ00,2101.0,Ridderkerk,Alle misdrijven
2014JJ00,254.0,Rijnwaarden,Alle misdrijven
2015JJ00,301.0,Rijnwaarden,Alle misdrijven
2016JJ00,235.0,Rijnwaarden,Alle misdrijven
2014JJ00,,Rijnwoude,Alle misdrijven
2015JJ00,,Rijnwoude,Alle misdrijven
2016JJ00,,Rijnwoude,Alle misdrijven
2014JJ00,972.0,Rijssen-Holten,Alle misdrijven
2015JJ00,947.0,Rijssen-Holten,Alle misdrijven
2016JJ00,1050.0,Rijssen-Holten,Alle misdrijven
2014JJ00,3727.0,Rijswijk (ZH.),Alle misdrijven
2015JJ00,3421.0,Rijswijk (ZH.),Alle misdrijven
2016JJ00,3646.0,Rijswijk (ZH.),Alle misdrijven
2014JJ00,711.0,Roerdalen,Alle misdrijven
2015JJ00,594.0,Roerdalen,Alle misdrijven
2016JJ00,715.0,Roerdalen,Alle misdrijven
2014JJ00,5214.0,Roermond,Alle misdrijven
2015JJ00,4665.0,Roermond,Alle misdrijven
2016JJ00,4747.0,Roermond,Alle misdrijven
2014JJ00,1739.0,De Ronde Venen,Alle misdrijven
2015JJ00,1545.0,De Ronde Venen,Alle misdrijven
2016JJ00,1647.0,De Ronde Venen,Alle misdrijven
2014JJ00,5023.0,Roosendaal,Alle misdrijven
2015JJ00,4675.0,Roosendaal,Alle misdrijven
2016JJ00,4837.0,Roosendaal,Alle misdrijven
2014JJ00,61452.0,Rotterdam,Alle misdrijven
2015JJ00,57944.0,Rotterdam,Alle misdrijven
2016JJ00,59810.0,Rotterdam,Alle misdrijven
2014JJ00,66.0,Rozendaal,Alle misdrijven
2015JJ00,67.0,Rozendaal,Alle misdrijven
2016JJ00,51.0,Rozendaal,Alle misdrijven
2014JJ00,884.0,Rucphen,Alle misdrijven
2015JJ00,784.0,Rucphen,Alle misdrijven
2016JJ00,767.0,Rucphen,Alle misdrijven
2014JJ00,2466.0,Schagen,Alle misdrijven
2015JJ00,1902.0,Schagen,Alle misdrijven
2016JJ00,1679.0,Schagen,Alle misdrijven
2014JJ00,,Schermer,Alle misdrijven
2015JJ00,,Schermer,Alle misdrijven
2016JJ00,,Schermer,Alle misdrijven
2014JJ00,255.0,Scherpenzeel,Alle misdrijven
2015JJ00,272.0,Scherpenzeel,Alle misdrijven
2016JJ00,240.0,Scherpenzeel,Alle misdrijven
2014JJ00,5398.0,Schiedam,Alle misdrijven
2015JJ00,5213.0,Schiedam,Alle misdrijven
2016JJ00,5311.0,Schiedam,Alle misdrijven
2014JJ00,23.0,Schiermonnikoog,Alle misdrijven
2015JJ00,35.0,Schiermonnikoog,Alle misdrijven
2016JJ00,34.0,Schiermonnikoog,Alle misdrijven
2014JJ00,980.0,Schijndel,Alle misdrijven
2015JJ00,880.0,Schijndel,Alle misdrijven
2016JJ00,993.0,Schijndel,Alle misdrijven
2014JJ00,600.0,Schinnen,Alle misdrijven
2015JJ00,612.0,Schinnen,Alle misdrijven
2016JJ00,512.0,Schinnen,Alle misdrijven
2014JJ00,,Schoonhoven,Alle misdrijven
2015JJ00,,Schoonhoven,Alle misdrijven
2016JJ00,,Schoonhoven,Alle misdrijven
2014JJ00,1780.0,Schouwen-Duiveland,Alle misdrijven
2015JJ00,1778.0,Schouwen-Duiveland,Alle misdrijven
2016JJ00,1553.0,Schouwen-Duiveland,Alle misdrijven
2014JJ00,289.0,Simpelveld,Alle misdrijven
2015JJ00,328.0,Simpelveld,Alle misdrijven
2016JJ00,285.0,Simpelveld,Alle misdrijven
2014JJ00,303.0,Sint Anthonis,Alle misdrijven
2015JJ00,216.0,Sint Anthonis,Alle misdrijven
2016JJ00,251.0,Sint Anthonis,Alle misdrijven
2014JJ00,879.0,Sint-Michielsgestel,Alle misdrijven
2015JJ00,793.0,Sint-Michielsgestel,Alle misdrijven
2016JJ00,720.0,Sint-Michielsgestel,Alle misdrijven
2014JJ00,736.0,Sint-Oedenrode,Alle misdrijven
2015JJ00,557.0,Sint-Oedenrode,Alle misdrijven
2016JJ00,550.0,Sint-Oedenrode,Alle misdrijven
2014JJ00,7901.0,Sittard-Geleen,Alle misdrijven
2015JJ00,7478.0,Sittard-Geleen,Alle misdrijven
2016JJ00,6754.0,Sittard-Geleen,Alle misdrijven
2014JJ00,,Skarsterlan,Alle misdrijven
2015JJ00,,Skarsterlan,Alle misdrijven
2016JJ00,,Skarsterlan,Alle misdrijven
2014JJ00,965.0,Sliedrecht,Alle misdrijven
2015JJ00,823.0,Sliedrecht,Alle misdrijven
2016JJ00,855.0,Sliedrecht,Alle misdrijven
2014JJ00,356.0,Slochteren,Alle misdrijven
2015JJ00,298.0,Slochteren,Alle misdrijven
2016JJ00,341.0,Slochteren,Alle misdrijven
2014JJ00,905.0,Sluis,Alle misdrijven
2015JJ00,810.0,Sluis,Alle misdrijven
2016JJ00,767.0,Sluis,Alle misdrijven
2014JJ00,2747.0,Smallingerland,Alle misdrijven
2015JJ00,2420.0,Smallingerland,Alle misdrijven
2016JJ00,2264.0,Smallingerland,Alle misdrijven
2014JJ00,1936.0,Soest,Alle misdrijven
2015JJ00,2025.0,Soest,Alle misdrijven
2016JJ00,1901.0,Soest,Alle misdrijven
2014JJ00,753.0,Someren,Alle misdrijven
2015JJ00,620.0,Someren,Alle misdrijven
2016JJ00,646.0,Someren,Alle misdrijven
2014JJ00,709.0,Son en Breugel,Alle misdrijven
2015JJ00,773.0,Son en Breugel,Alle misdrijven
2016JJ00,651.0,Son en Breugel,Alle misdrijven
2014JJ00,,Spijkenisse,Alle misdrijven
2015JJ00,,Spijkenisse,Alle misdrijven
2016JJ00,,Spijkenisse,Alle misdrijven
2014JJ00,1325.0,Stadskanaal,Alle misdrijven
2015JJ00,1409.0,Stadskanaal,Alle misdrijven
2016JJ00,1190.0,Stadskanaal,Alle misdrijven
2014JJ00,371.0,Staphorst,Alle misdrijven
2015JJ00,370.0,Staphorst,Alle misdrijven
2016JJ00,371.0,Staphorst,Alle misdrijven
2014JJ00,923.0,Stede Broec,Alle misdrijven
2015JJ00,897.0,Stede Broec,Alle misdrijven
2016JJ00,800.0,Stede Broec,Alle misdrijven
2014JJ00,901.0,Steenbergen,Alle misdrijven
2015JJ00,823.0,Steenbergen,Alle misdrijven
2016JJ00,846.0,Steenbergen,Alle misdrijven
2014JJ00,1448.0,Steenwijkerland,Alle misdrijven
2015JJ00,1449.0,Steenwijkerland,Alle misdrijven
2016JJ00,1586.0,Steenwijkerland,Alle misdrijven
2014JJ00,1173.0,Stein (L.),Alle misdrijven
2015JJ00,1049.0,Stein (L.),Alle misdrijven
2016JJ00,973.0,Stein (L.),Alle misdrijven
2014JJ00,2678.0,Stichtse Vecht,Alle misdrijven
2015JJ00,2517.0,Stichtse Vecht,Alle misdrijven
2016JJ00,2972.0,Stichtse Vecht,Alle misdrijven
2014JJ00,260.0,Strijen,Alle misdrijven
2015JJ00,207.0,Strijen,Alle misdrijven
2016JJ00,211.0,Strijen,Alle misdrijven
2014JJ00,3319.0,Súdwest-Fryslân,Alle misdrijven
2015JJ00,3294.0,Súdwest-Fryslân,Alle misdrijven
2016JJ00,3086.0,Súdwest-Fryslân,Alle misdrijven
2014JJ00,2288.0,Terneuzen,Alle misdrijven
2015JJ00,2122.0,Terneuzen,Alle misdrijven
2016JJ00,2325.0,Terneuzen,Alle misdrijven
2014JJ00,297.0,Terschelling,Alle misdrijven
2015JJ00,298.0,Terschelling,Alle misdrijven
2016JJ00,266.0,Terschelling,Alle misdrijven
2014JJ00,531.0,Texel,Alle misdrijven
2015JJ00,517.0,Texel,Alle misdrijven
2016JJ00,491.0,Texel,Alle misdrijven
2014JJ00,1289.0,Teylingen,Alle misdrijven
2015JJ00,1219.0,Teylingen,Alle misdrijven
2016JJ00,1329.0,Teylingen,Alle misdrijven
2014JJ00,604.0,Tholen,Alle misdrijven
2015JJ00,606.0,Tholen,Alle misdrijven
2016JJ00,648.0,Tholen,Alle misdrijven
2014JJ00,2888.0,Tiel,Alle misdrijven
2015JJ00,2899.0,Tiel,Alle misdrijven
